UF_CODE;CO_MUNICIPIO;TXT_FUN_TX_PROMOCAO_TOTAL;TXT_FUN_TX_REPETENCIA_TOTAL;TXT_FUN_TX_EVASAO_TOTAL;TDI_FUN_TX_DIST_IDADE_SERIE_TOTAL;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO1;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO2;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO3;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO4;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO5;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_ALTA;DSU_FUN_PERC_DOC_SUPERIOR_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;TXR_FUN_TX_APROVACAO_TOTAL;TXR_FUN_TX_REPROVACAO_TOTAL;TXR_FUN_TX_ABANDONO_TOTAL;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;ANO;PANDEMIA_COVID;PIB_2017;PERCENTUAL_FAMILIAS_PBF_2017
11;1100015;88.3;8.1;3.0;19.9;58.1;0.0;22.2;2.1;17.6;12.1;12.2;82.8;42.9;20.0;28.6;8.5;0.0;0.0;93.0;5.6;1.4;44.6;12.8;11.8;23.7;5.2;1.9;2017;0;485374;0.06164
11;1100023;87.8;8.4;2.4;18.4;62.3;0.2;25.5;2.0;10.0;6.4;12.7;89.7;3.9;21.6;37.3;19.6;11.8;5.8;91.8;7.1;1.1;18.2;23.2;20.8;29.9;5.2;2.7;2017;0;2287910;0.03866
11;1100031;93.5;4.4;1.5;11.8;73.5;3.0;21.8;0.0;1.7;0.0;0.0;98.3;55.6;0.0;33.3;11.1;0.0;0.0;95.0;4.6;0.4;56.1;3.5;8.8;24.6;3.5;3.5;2017;0;138110;0.03438
11;1100049;93.1;4.3;2.2;12.0;62.0;2.5;19.0;3.3;13.2;8.8;3.5;85.7;6.6;32.8;34.4;23.0;0.0;3.2;96.1;3.3;0.6;18.6;19.7;38.8;18.4;2.8;1.7;2017;0;2082761;0.02804
11;1100056;90.0;7.0;2.2;15.1;65.0;1.2;27.7;1.4;4.7;6.7;0.0;95.0;25.0;31.3;25.0;18.7;0.0;0.0;93.3;5.9;0.8;49.6;13.0;20.9;8.7;4.3;3.5;2017;0;439245;0.03719
11;1100064;91.9;5.6;2.3;12.3;63.8;0.0;29.6;1.9;4.7;0.0;29.5;95.5;5.9;76.5;0.0;17.6;0.0;0.0;94.6;5.0;0.4;49.9;12.2;13.5;21.2;2.6;0.6;2017;0;328377;0.02236
11;1100072;87.7;7.5;4.4;21.3;55.1;1.5;32.7;0.0;10.7;11.1;0.0;90.1;10.0;40.0;40.0;10.0;0.0;0.0;91.4;6.8;1.8;51.5;13.2;14.7;13.2;5.9;1.5;2017;0;332804;0.05717
11;1100080;83.9;12.6;2.8;26.4;42.7;1.1;35.0;2.0;19.2;6.7;0.0;80.6;0.0;64.3;7.1;21.4;7.2;0.0;85.8;11.8;2.4;43.7;19.5;18.0;6.3;10.2;2.3;2017;0;212879;0.09902
11;1100098;93.1;4.7;2.1;15.0;62.4;0.0;21.9;4.5;11.2;3.8;3.9;90.4;22.2;18.5;44.4;14.9;0.0;0.0;94.5;4.5;1.0;24.3;20.9;27.4;17.9;6.5;3.0;2017;0;566361;0.04363
11;1100106;85.7;8.8;4.0;26.2;41.2;1.1;25.2;2.1;30.4;1.6;27.0;70.5;36.8;10.3;41.2;5.9;4.4;1.4;90.7;7.4;1.9;25.1;15.3;39.0;14.5;3.2;2.9;2017;0;775195;0.06451
11;1100114;91.8;4.8;2.7;18.1;65.0;0.4;25.9;2.1;6.6;5.4;5.4;93.5;2.6;41.0;23.1;20.5;5.1;7.7;96.0;3.4;0.6;33.1;13.8;16.5;25.3;7.3;4.0;2017;0;1354733;0.04394
11;1100122;90.7;5.3;2.4;15.5;66.5;0.2;18.0;4.2;11.1;4.8;7.3;90.0;17.8;34.4;18.9;16.7;6.7;5.5;94.4;4.8;0.8;20.1;28.4;14.5;24.9;9.0;3.1;2017;0;3062162;0.02251
11;1100130;79.2;15.3;4.0;29.0;58.8;0.9;19.6;7.4;13.3;11.1;11.1;87.7;22.6;38.7;19.4;19.3;0.0;0.0;88.1;10.1;1.8;21.8;9.7;43.8;19.9;3.7;1.1;2017;0;587758;0.05778
11;1100148;93.9;3.9;1.5;16.0;73.1;0.0;20.6;0.4;5.9;0.0;0.0;94.1;9.1;9.1;63.6;18.2;0.0;0.0;99.4;0.4;0.2;33.3;13.7;23.9;17.1;9.4;2.6;2017;0;345425;0.07219
11;1100155;87.0;8.6;2.8;18.7;76.0;0.1;18.2;1.5;4.2;0.0;4.2;96.4;4.0;44.0;24.0;20.0;8.0;0.0;89.4;10.1;0.5;24.0;20.5;19.7;26.2;5.7;3.9;2017;0;762112;0.02684
11;1100189;90.0;6.9;2.4;17.5;58.9;0.1;29.0;2.7;9.3;0.0;20.9;91.6;10.7;39.3;21.4;17.9;10.7;0.0;92.6;6.0;1.4;19.9;27.1;24.6;17.5;9.2;1.7;2017;0;1050682;0.02631
11;1100205;86.1;9.0;2.8;22.3;67.8;1.7;18.9;2.4;9.2;4.4;16.7;91.4;14.7;31.9;21.1;13.3;11.1;7.9;91.0;7.3;1.7;20.8;11.9;27.2;28.7;6.9;4.5;2017;0;16974627;0.0458
11;1100254;91.3;6.0;1.6;16.5;69.0;0.1;19.4;4.5;7.0;5.3;5.2;92.4;0.0;26.3;42.1;26.3;0.0;5.3;95.3;4.3;0.4;46.2;10.1;6.4;27.7;5.9;3.7;2017;0;410136;0.09189
11;1100262;78.5;14.4;6.0;30.0;69.1;0.0;28.1;0.0;2.8;0.0;0.0;97.4;0.0;33.3;33.3;33.4;0.0;0.0;88.0;10.8;1.2;51.4;2.9;11.4;31.4;2.9;0.0;2017;0;105272;0.05432
11;1100288;90.6;5.9;2.2;16.4;73.2;0.8;20.0;2.8;3.2;4.0;8.0;96.4;3.6;35.7;17.9;28.6;7.1;7.1;94.7;4.5;0.8;43.6;8.9;14.6;22.5;8.2;2.2;2017;0;1304503;0.02737
11;1100296;92.4;5.9;1.5;15.9;68.3;1.7;22.5;4.3;3.2;0.0;0.0;97.1;16.7;33.3;33.3;16.7;0.0;0.0;98.1;1.8;0.1;53.9;4.6;4.6;23.1;9.2;4.6;2017;0;153096;0.05209
11;1100304;91.4;5.5;1.9;12.7;72.1;2.6;19.0;2.4;3.9;9.4;3.8;95.7;9.1;41.8;20.0;21.8;7.3;0.0;91.8;7.4;0.8;27.1;24.9;21.5;19.7;4.7;2.1;2017;0;2523712;0.03766
11;1100320;93.5;3.4;2.0;14.0;63.9;0.8;30.1;1.7;3.5;6.3;6.2;95.7;5.9;5.9;70.6;11.8;5.8;0.0;98.5;1.4;0.1;23.8;4.3;36.6;24.8;6.8;3.7;2017;0;633099;0.04429
11;1100338;86.0;8.9;3.4;25.7;43.7;0.0;27.5;3.3;25.5;35.9;12.6;79.3;64.7;14.7;10.3;5.9;2.9;1.5;87.6;9.0;3.4;25.2;24.0;16.2;24.5;7.9;2.2;2017;0;463144;0.05064
11;1100346;91.9;4.5;2.0;18.0;58.5;0.0;28.8;3.0;9.7;0.0;13.3;91.7;12.5;18.8;50.0;18.7;0.0;0.0;93.8;5.8;0.4;33.1;11.0;24.4;23.6;7.1;0.8;2017;0;252252;0.09034
11;1100379;88.9;8.0;2.8;22.8;73.5;0.1;18.3;4.5;3.6;0.0;9.1;99.3;8.3;25.0;58.3;0.0;0.0;8.4;88.4;10.0;1.6;30.7;9.2;16.3;30.6;7.1;6.1;2017;0;328001;0.05924
11;1100403;87.1;8.1;3.4;20.2;36.4;0.6;23.1;0.7;39.2;7.1;14.3;69.9;14.3;14.3;50.0;7.1;0.0;14.3;89.1;9.9;1.0;31.6;25.6;10.9;23.3;4.7;3.9;2017;0;307459;0.05508
11;1100452;89.3;5.5;4.6;19.9;59.5;0.5;27.7;4.4;7.9;20.7;13.8;93.2;43.3;20.0;20.0;6.7;6.7;3.3;93.6;5.0;1.4;24.2;16.5;28.6;18.6;9.1;3.0;2017;0;649985;0.05758
11;1100502;88.9;8.5;1.8;21.5;62.5;0.0;25.5;5.4;6.6;0.0;0.0;93.8;20.0;40.0;10.0;20.0;0.0;10.0;94.4;5.5;0.1;35.9;15.4;5.1;24.4;12.8;6.4;2017;0;167453;0.07263
11;1100601;88.0;9.3;2.7;21.7;67.0;0.0;24.4;0.0;8.6;0.0;0.0;92.6;0.0;60.0;0.0;0.0;40.0;0.0;89.7;9.4;0.9;30.0;14.0;20.0;28.0;8.0;0.0;2017;0;139924;0.03978
11;1100700;83.2;12.6;3.5;30.1;57.5;0.0;27.2;3.5;11.8;0.0;0.0;89.4;0.0;37.5;37.5;12.5;12.5;0.0;87.9;10.1;2.0;26.1;21.6;17.0;27.3;5.7;2.3;2017;0;266520;0.05896
11;1100809;78.3;14.5;3.4;33.6;65.5;0.0;21.8;3.3;9.4;11.8;0.0;91.5;5.3;57.9;0.0;5.3;15.8;15.7;84.1;13.1;2.8;9.4;17.4;23.5;32.2;12.8;4.7;2017;0;491350;0.08925
11;1100908;89.8;8.1;1.7;21.0;63.7;1.7;21.1;8.0;5.5;0.0;0.0;91.9;0.0;33.3;33.3;0.0;33.4;0.0;88.6;10.7;0.7;22.6;16.1;6.5;29.0;25.8;0.0;2017;0;110916;0.06366
11;1100924;88.7;7.6;3.5;18.4;42.6;2.6;33.3;1.2;20.3;7.7;15.4;80.0;30.8;38.5;23.1;7.6;0.0;0.0;95.0;3.4;1.6;29.3;22.2;26.3;20.2;2.0;0.0;2017;0;279877;0.05117
11;1100940;79.3;14.5;4.1;29.8;59.7;0.0;28.5;0.5;11.3;0.0;0.0;90.1;0.0;25.0;50.0;0.0;12.5;12.5;84.8;12.4;2.8;14.9;8.7;33.9;33.9;4.3;4.3;2017;0;324735;0.05721
11;1101005;87.0;8.8;3.8;23.7;46.5;2.3;40.9;0.6;9.7;14.3;0.0;91.4;33.3;26.7;20.0;20.0;0.0;0.0;90.7;7.0;2.3;39.5;6.6;7.7;39.6;5.5;1.1;2017;0;178524;0.10416
11;1101104;77.7;15.5;3.2;26.5;57.8;0.0;19.2;2.5;20.5;0.0;33.4;79.2;33.3;33.3;11.1;0.0;22.3;0.0;90.8;7.7;1.5;33.7;25.7;9.5;18.9;8.1;4.1;2017;0;158293;0.06285
11;1101203;91.2;5.9;2.8;15.9;55.9;0.0;36.7;2.7;4.7;12.5;0.0;95.7;25.0;12.5;37.5;0.0;12.5;12.5;95.5;3.9;0.6;35.9;5.1;23.1;33.3;2.6;0.0;2017;0;215810;0.04455
11;1101302;92.3;5.7;1.8;21.6;59.8;0.3;27.4;1.2;11.3;0.0;16.7;87.0;8.3;16.7;50.0;25.0;0.0;0.0;91.2;7.3;1.5;26.9;20.7;14.6;30.5;7.3;0.0;2017;0;205082;0.06029
11;1101401;85.3;9.6;4.2;23.6;49.4;0.0;22.2;1.4;27.0;11.1;0.0;76.6;11.1;22.2;33.3;11.1;11.1;11.2;90.3;8.7;1.0;21.8;15.7;17.4;27.8;13.0;4.3;2017;0;267804;0.0443
11;1101435;88.1;6.6;2.8;22.4;67.1;0.0;29.0;2.0;1.9;0.0;0.0;98.2;0.0;0.0;80.0;0.0;20.0;0.0;92.3;7.0;0.7;28.7;12.2;16.3;22.4;18.4;2.0;2017;0;121147;0.05458
11;1101450;85.1;9.7;4.8;20.8;74.8;0.0;19.7;0.0;5.5;14.3;28.5;95.7;42.9;14.3;14.3;28.5;0.0;0.0;90.1;8.7;1.2;38.1;7.1;11.9;40.5;2.4;0.0;2017;0;99549;0.05674
11;1101468;88.7;6.9;2.8;14.5;59.1;14.0;26.9;0.0;0.0;0.0;0.0;100.0;0.0;66.7;0.0;0.0;33.3;0.0;94.7;4.6;0.7;52.3;8.7;4.3;4.3;30.4;0.0;2017;0;99367;0.06722
11;1101476;92.8;5.2;1.7;16.0;65.6;2.9;25.4;2.9;3.2;0.0;0.0;97.0;40.0;20.0;40.0;0.0;0.0;0.0;95.0;4.4;0.6;46.8;6.3;15.6;31.3;0.0;0.0;2017;0;62900;0.05658
11;1101484;93.7;4.5;1.1;15.4;67.3;0.0;29.0;0.0;3.7;0.0;0.0;96.3;0.0;40.0;40.0;0.0;0.0;20.0;92.7;5.8;1.5;35.3;3.9;19.6;19.6;19.6;2.0;2017;0;87273;0.02219
11;1101492;91.1;6.0;2.1;17.7;70.6;0.3;23.3;0.4;5.4;23.1;0.0;95.8;0.0;21.4;50.0;28.6;0.0;0.0;95.1;4.5;0.4;24.6;22.4;26.1;13.4;7.5;6.0;2017;0;335648;0.05519
11;1101500;86.5;8.1;3.7;17.7;65.8;0.6;23.7;0.9;9.0;0.0;0.0;93.5;11.1;0.0;66.7;22.2;0.0;0.0;93.6;6.4;0.0;31.1;8.8;26.3;18.8;12.5;2.5;2017;0;232724;0.07453
11;1101559;87.3;9.7;3.0;20.8;54.1;0.0;38.4;7.5;0.0;0.0;0.0;100.0;20.0;20.0;40.0;0.0;20.0;0.0;89.8;8.7;1.5;11.4;28.6;5.7;28.6;17.1;8.6;2017;0;83325;0.05841
11;1101609;87.3;9.0;3.2;22.1;79.7;0.0;16.1;2.8;1.4;11.1;0.0;98.2;0.0;33.3;55.6;11.1;0.0;0.0;95.3;4.0;0.7;31.0;6.7;17.8;35.6;5.6;3.3;2017;0;185034;0.05374
11;1101708;84.1;11.1;2.5;22.8;64.7;1.7;24.9;0.7;8.0;0.0;0.0;94.5;0.0;20.0;60.0;20.0;0.0;0.0;92.9;6.2;0.9;26.7;9.3;10.5;45.3;7.0;1.2;2017;0;200082;0.06501
11;1101757;83.1;12.8;3.1;27.1;64.0;0.0;25.4;4.5;6.1;22.2;0.0;93.3;50.0;30.0;0.0;0.0;10.0;10.0;88.5;10.0;1.5;26.8;5.6;18.3;28.2;15.5;5.6;2017;0;143303;0.05534
11;1101807;84.9;11.5;2.7;26.0;55.1;0.0;32.8;7.8;4.3;0.0;14.3;92.5;28.6;28.6;14.3;14.3;14.2;0.0;91.5;6.6;1.9;18.9;22.4;12.1;32.8;13.8;0.0;2017;0;142330;0.06437
12;1200013;82.8;12.5;3.2;26.3;44.4;1.8;27.6;5.1;21.1;7.7;0.0;78.7;21.4;21.4;7.1;7.1;43.0;0.0;89.9;8.1;2.0;19.7;19.5;39.1;19.5;1.1;1.1;2017;0;229644;0.11625
12;1200054;67.3;20.2;11.2;47.0;13.4;0.0;16.3;3.1;67.2;41.7;10.0;35.8;51.5;25.8;12.1;7.6;1.5;1.5;79.8;14.3;5.9;63.2;10.3;14.2;12.3;0.0;0.0;2017;0;91743;0.17621
12;1200104;87.9;6.2;4.1;21.1;39.8;0.3;31.4;3.1;25.4;67.9;3.6;74.4;71.2;13.6;3.4;3.4;8.4;0.0;94.2;4.6;1.2;37.0;9.5;28.6;23.3;1.6;0.0;2017;0;388018;0.14577
12;1200138;77.8;14.6;6.6;32.5;25.0;1.8;35.7;3.2;34.3;51.6;3.2;67.4;50.0;17.6;14.7;2.9;11.8;3.0;89.8;5.5;4.7;46.2;15.1;16.0;22.7;0.0;0.0;2017;0;158301;0.14466
12;1200179;81.1;13.4;4.2;33.0;29.1;0.0;37.8;2.2;30.9;23.5;0.0;73.6;23.5;17.6;5.9;29.4;23.6;0.0;85.1;10.8;4.1;23.7;26.8;17.5;29.9;2.1;0.0;2017;0;170990;0.11647
12;1200203;87.3;8.8;3.2;24.3;49.3;0.3;19.2;1.2;30.0;30.0;1.7;71.1;23.6;28.1;23.0;4.5;19.7;1.1;92.0;6.0;2.0;26.4;20.4;22.1;29.2;1.3;0.6;2017;0;1287867;0.12742
12;1200252;87.1;7.4;4.1;21.4;37.1;0.0;38.2;3.3;21.4;15.0;20.0;80.0;40.9;40.9;0.0;4.5;13.7;0.0;93.2;5.4;1.4;29.9;13.1;39.3;16.8;0.0;0.9;2017;0;435952;0.09193
12;1200302;79.3;13.6;5.9;40.7;21.2;0.0;21.8;1.3;55.7;56.6;6.2;42.0;48.6;4.2;30.6;3.5;13.1;0.0;85.2;11.0;3.8;52.3;13.6;19.9;13.6;0.3;0.3;2017;0;350880;0.16465
12;1200328;80.6;11.1;7.8;40.7;8.1;0.0;16.0;0.0;75.9;34.8;24.3;28.9;6.9;15.3;70.8;4.2;2.8;0.0;87.1;10.2;2.7;48.0;12.3;24.7;11.6;3.4;0.0;2017;0;78628;0.15818
12;1200336;85.7;9.4;3.9;28.0;41.9;0.5;17.5;2.3;37.8;41.3;0.0;59.7;30.6;26.5;14.3;10.2;16.3;2.1;92.6;4.7;2.7;28.5;10.3;29.9;28.5;2.3;0.5;2017;0;194421;0.17554
12;1200344;71.6;20.4;7.0;38.1;14.5;1.7;42.5;2.4;38.9;30.3;9.1;61.5;44.1;32.4;14.7;2.9;2.9;3.0;81.9;14.3;3.8;29.2;17.4;24.4;26.7;2.3;0.0;2017;0;135401;0.18343
12;1200351;76.3;12.0;9.9;40.0;10.9;0.4;13.1;3.8;71.8;50.0;1.4;25.9;34.2;15.8;30.3;13.2;6.5;0.0;85.0;10.8;4.2;54.1;16.1;10.7;18.8;0.3;0.0;2017;0;195344;0.15204
12;1200385;84.9;10.0;3.5;25.4;48.4;0.0;31.6;4.0;16.0;32.0;0.0;85.5;3.8;19.2;23.1;7.7;42.3;3.9;88.9;8.7;2.4;32.8;23.1;19.0;22.4;2.0;0.7;2017;0;241231;0.09222
12;1200393;77.3;16.5;4.7;42.0;6.7;0.0;17.0;0.0;76.3;33.3;6.7;26.5;26.1;15.2;26.1;6.5;23.9;2.2;80.0;14.1;5.9;40.2;20.4;17.8;19.1;0.6;1.9;2017;0;112711;0.13045
12;1200401;90.6;6.3;2.2;15.4;70.7;1.5;14.7;2.6;10.5;32.8;3.7;90.5;13.6;38.5;13.6;9.9;20.1;4.3;95.4;3.8;0.8;15.5;24.1;28.0;28.2;3.1;1.1;2017;0;8153153;0.05979
12;1200427;84.3;9.6;5.1;28.8;23.4;0.0;23.4;0.1;53.1;55.9;1.7;48.7;31.3;25.4;0.0;14.9;28.4;0.0;93.3;3.9;2.8;42.4;10.3;18.2;27.1;1.0;1.0;2017;0;185008;0.13569
12;1200435;76.4;18.1;4.8;50.2;2.0;0.4;9.1;1.8;86.7;48.0;14.0;12.8;25.4;9.5;60.3;3.2;1.6;0.0;78.4;6.3;15.3;59.7;15.8;14.0;7.0;3.5;0.0;2017;0;71271;0.15441
12;1200450;87.9;8.2;2.9;21.2;54.3;0.5;28.6;3.6;13.0;18.2;3.0;86.6;17.6;29.4;20.6;8.8;20.6;3.0;95.1;3.4;1.5;27.3;16.7;17.7;32.1;4.8;1.4;2017;0;359782;0.17734
12;1200500;81.8;10.1;7.7;29.1;27.5;0.2;25.7;2.6;44.0;26.3;22.7;57.4;56.9;15.7;23.5;0.7;2.6;0.6;88.7;7.0;4.3;53.0;12.8;16.8;15.5;1.4;0.5;2017;0;500512;0.14321
12;1200609;78.7;13.5;6.9;38.6;24.9;0.2;17.2;1.7;56.0;33.7;4.4;45.3;29.5;8.4;25.3;12.6;23.2;1.0;86.9;9.4;3.7;43.1;26.8;14.1;15.6;0.4;0.0;2017;0;470854;0.1639
12;1200708;83.1;9.4;6.0;29.6;25.9;0.7;36.3;2.1;35.0;52.6;5.3;68.0;42.6;11.5;18.0;19.7;8.2;0.0;89.9;6.3;3.8;52.0;15.2;17.5;13.5;1.2;0.6;2017;0;231302;0.10702
12;1200807;80.4;13.2;5.0;33.6;42.6;0.9;37.3;4.1;15.1;34.5;3.4;85.4;25.0;43.8;12.5;0.0;9.4;9.3;87.1;9.8;3.1;28.1;17.5;20.5;29.8;4.1;0.0;2017;0;229926;0.1527
13;1300029;71.0;21.2;5.1;40.6;28.8;0.0;20.5;1.8;48.9;68.1;0.0;60.4;28.8;11.9;8.5;25.4;23.7;1.7;78.1;14.4;7.5;23.5;26.8;23.9;18.0;5.4;2.4;2017;0;159083;0.15998
13;1300060;79.7;13.5;5.1;28.7;46.8;0.0;38.9;0.3;14.0;34.8;4.3;84.0;20.7;34.5;27.6;3.4;13.8;0.0;79.2;18.2;2.6;19.8;6.8;33.6;32.9;4.8;2.1;2017;0;80805;0.13859
13;1300086;89.1;6.7;3.2;24.2;39.8;0.0;32.3;0.0;27.9;25.9;3.7;77.1;18.8;43.8;21.9;9.4;6.1;0.0;93.7;3.1;3.2;37.8;20.1;11.3;13.2;9.4;8.2;2017;0;108163;0.13893
13;1300102;84.6;10.5;3.0;25.5;37.1;0.0;30.9;2.9;29.1;33.3;4.2;76.7;44.0;8.0;40.0;4.0;4.0;0.0;90.2;7.3;2.5;19.9;22.0;24.1;29.8;2.8;1.4;2017;0;192984;0.14453
13;1300144;84.5;10.0;3.9;24.3;55.5;0.0;31.9;0.0;12.6;31.3;12.4;87.7;35.3;41.2;5.9;5.9;11.7;0.0;86.4;6.3;7.3;16.1;25.4;22.9;25.4;5.1;5.1;2017;0;193492;0.0811
13;1300201;67.1;10.2;20.0;32.6;29.2;0.0;21.6;0.4;48.8;6.8;49.2;48.6;10.4;7.5;16.4;38.8;26.9;0.0;90.9;5.6;3.5;22.5;17.5;25.0;29.0;4.5;1.5;2017;0;141205;0.10449
13;1300300;84.4;9.9;4.6;28.4;33.1;0.0;22.2;3.9;40.8;16.3;4.1;61.4;13.0;38.9;16.7;11.1;13.0;7.3;86.1;9.8;4.1;31.1;28.3;13.7;20.4;4.3;2.2;2017;0;328193;0.19207
13;1300409;79.3;7.7;10.4;32.7;35.5;0.1;21.3;2.0;41.1;30.4;8.7;62.1;46.3;22.2;16.7;9.3;5.5;0.0;87.9;6.1;6.0;45.0;10.4;10.8;18.0;7.7;8.1;2017;0;160672;0.08997
13;1300508;82.6;11.3;4.8;27.8;32.8;0.0;27.4;0.8;39.0;18.8;12.4;65.5;27.9;12.5;16.3;17.3;24.0;2.0;87.7;7.4;4.9;36.2;24.7;14.7;17.7;4.4;2.3;2017;0;239721;0.16594
13;1300607;86.9;8.7;3.7;20.8;40.6;0.1;22.5;6.3;30.5;36.7;3.3;70.0;33.8;21.5;26.2;1.5;15.4;1.6;89.4;6.4;4.2;21.9;36.4;13.7;25.6;2.2;0.2;2017;0;280086;0.12207
13;1300631;77.5;15.4;5.9;37.5;26.5;0.9;22.1;2.1;48.4;53.6;0.0;49.8;26.3;10.5;30.3;15.8;15.8;1.3;83.4;9.4;7.2;48.9;15.8;20.8;12.5;1.7;0.3;2017;0;141498;0.20866
13;1300680;83.4;11.8;3.3;23.4;30.2;0.3;29.0;0.0;40.5;32.0;8.0;59.2;19.2;17.3;23.1;11.5;28.9;0.0;86.6;10.6;2.8;42.5;21.1;15.3;17.7;2.4;1.0;2017;0;125739;0.12704
13;1300706;90.4;3.9;5.1;20.7;39.0;0.0;29.0;1.4;30.6;30.4;16.6;74.2;7.3;41.8;42.7;4.5;2.7;1.0;97.1;1.5;1.4;30.5;15.3;23.3;22.6;5.3;3.0;2017;0;365383;0.16152
13;1300805;85.3;8.7;5.1;29.9;33.1;0.1;21.3;2.0;43.5;21.2;26.1;56.2;46.7;19.4;7.3;10.3;14.5;1.8;89.6;5.6;4.8;32.8;20.7;19.3;20.6;4.1;2.5;2017;0;296371;0.10775
13;1300839;82.5;11.0;4.6;34.8;41.3;0.0;31.3;1.7;25.7;26.7;6.6;69.9;38.8;20.4;22.4;8.2;8.2;2.0;86.0;5.6;8.4;38.4;16.3;14.5;23.3;5.2;2.3;2017;0;142346;0.14009
13;1300904;74.0;15.3;7.2;40.1;32.7;0.0;27.0;0.0;40.3;34.1;17.2;60.2;15.2;63.0;2.2;13.0;4.3;2.3;79.5;12.9;7.6;37.4;15.2;22.3;18.8;6.3;0.0;2017;0;103082;0.153
13;1301001;82.9;11.7;2.9;26.2;46.4;0.0;25.6;3.0;25.0;71.7;0.0;76.8;1.7;44.8;36.2;8.6;8.7;0.0;85.4;12.7;1.9;30.3;17.8;34.8;12.9;2.7;1.5;2017;0;286003;0.18785
13;1301100;82.7;11.3;4.9;30.8;40.2;0.4;41.2;2.0;16.2;14.6;16.6;84.7;18.8;18.8;50.0;4.2;4.2;4.0;86.3;8.6;5.1;18.7;17.5;24.8;30.6;6.1;2.3;2017;0;272854;0.1338
13;1301159;85.8;10.4;2.2;35.2;53.4;0.2;37.7;0.0;8.7;7.7;30.8;93.9;35.2;22.2;11.1;11.1;13.0;7.4;88.9;8.3;2.8;16.4;11.2;25.7;33.6;8.2;4.9;2017;0;313356;0.13686
13;1301209;82.7;11.0;5.4;29.8;33.5;0.7;25.3;3.6;36.9;52.4;2.8;62.1;24.5;14.2;52.9;3.9;4.5;0.0;87.8;7.8;4.4;33.5;24.9;21.5;14.0;4.5;1.6;2017;0;1322937;0.13051
13;1301308;81.9;12.2;5.1;30.6;27.8;0.1;20.3;0.4;51.4;56.6;1.9;60.6;16.9;20.0;52.3;4.6;6.2;0.0;83.7;10.9;5.4;30.8;28.2;22.2;17.3;1.1;0.4;2017;0;464273;0.1246
13;1301407;84.5;8.2;5.8;30.4;39.7;0.0;20.9;2.6;36.8;18.8;6.1;65.0;2.0;38.0;40.0;8.0;12.0;0.0;87.7;8.2;4.1;42.3;18.4;16.3;19.9;2.1;1.0;2017;0;434006;0.15217
13;1301506;76.4;16.3;5.7;36.2;38.2;0.0;27.4;2.7;31.7;48.8;9.7;71.0;42.9;28.6;18.4;4.1;4.1;1.9;75.9;13.3;10.8;32.7;23.0;16.4;20.0;7.9;0.0;2017;0;148766;0.15057
13;1301605;69.7;26.1;3.2;43.9;27.1;0.0;13.5;1.5;57.9;69.1;0.0;50.4;3.3;31.7;26.7;10.0;25.0;3.3;68.3;16.8;14.9;35.8;31.5;19.2;11.2;2.0;0.3;2017;0;167593;0.1781
13;1301654;85.1;7.5;6.1;27.2;54.3;0.0;22.7;0.0;23.0;75.7;0.0;77.4;76.2;16.7;0.0;4.8;2.3;0.0;90.1;5.4;4.5;37.2;12.8;14.0;17.7;11.0;7.3;2017;0;115995;0.15466
13;1301704;84.6;10.2;3.9;26.7;43.3;0.1;21.8;11.0;23.8;34.1;4.9;78.0;28.7;19.8;35.6;5.0;9.9;1.0;89.0;7.1;3.9;19.1;19.3;26.5;28.8;4.0;2.3;2017;0;556079;0.12963
13;1301803;77.8;15.7;5.6;39.9;49.5;0.0;24.7;0.5;25.3;20.0;22.5;78.7;48.9;31.1;4.4;6.7;8.9;0.0;79.4;16.3;4.3;33.1;7.6;19.2;21.5;11.0;7.6;2017;0;139916;0.1223
13;1301852;82.5;11.4;3.6;31.3;44.0;0.4;37.2;2.5;15.9;8.8;7.4;84.1;11.8;19.7;18.4;6.6;34.2;9.3;87.2;9.0;3.8;21.4;23.6;22.2;22.9;5.4;4.5;2017;0;697064;0.19957
13;1301902;89.0;6.6;2.9;24.4;37.0;0.1;26.2;5.6;31.1;35.2;3.6;70.9;18.4;9.2;34.9;11.8;20.4;5.3;95.6;2.3;2.1;20.9;31.6;20.9;19.7;5.2;1.7;2017;0;1979493;0.11227
