UF_CODE;CO_MUNICIPIO;TXT_FUN_TX_PROMOCAO_TOTAL;TXT_FUN_TX_REPETENCIA_TOTAL;TXT_FUN_TX_EVASAO_TOTAL;TDI_FUN_TX_DIST_IDADE_SERIE_TOTAL;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO1;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO2;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO3;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO4;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO5;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_ALTA;DSU_FUN_PERC_DOC_SUPERIOR_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;TXR_FUN_TX_APROVACAO_TOTAL;TXR_FUN_TX_REPROVACAO_TOTAL;TXR_FUN_TX_ABANDONO_TOTAL;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;ANO;PANDEMIA_COVID;PIB_2016;PERCENTUAL_FAMILIAS_PBF_2016
11;1100114;87.6;9.3;2.3;21.6;68.7;0.7000000000000001;23.3;1.5;5.8;0.0;2.7;94.4;5.0;35.0;22.5;25.0;5.0;7.5;94.4;4.5;1.1;34.2;14.8;16.2;22.7;7.9;4.2;2016;0;1313922;0.05611
11;1100122;87.7;8.3;2.6;18.6;65.3;0.2;20.5;3.8000000000000003;10.200000000000001;3.8;7.4;90.10000000000001;12.4;32.6;24.7;18.0;6.7;5.6000000000000005;93.5;5.0;1.5;20.2;28.1;15.4;24.3;8.6;3.4;2016;0;2985775;0.03304
11;1100130;79.4;15.2;3.6;30.1;60.1;1.4000000000000001;21.400000000000002;5.7;11.4;17.2;13.9;90.3;24.2;42.4;18.2;12.1;0.0;3.1;80.8;17.3;1.9;16.2;10.6;42.1;25.2;4.7;1.2;2016;0;512904;0.06702
11;1100148;93.4;3.5;2.2;18.7;73.60000000000001;0.0;19.1;1.4000000000000001;5.9;8.3;8.4;93.8;16.7;8.3;58.3;16.7;0.0;0.0;96.8;3.0;0.2;35.0;10.8;30.0;12.5;9.200000000000001;2.5;2016;0;307760;0.08989
11;1100155;84.1;11.7;2.5;21.5;71.60000000000001;1.1;20.8;3.6;2.9;0.0;0.0;96.5;4.0;44.0;20.0;20.0;12.0;0.0;88.6;10.1;1.3;24.3;22.3;14.3;26.900000000000002;8.0;4.2;2016;0;711121;0.03223
11;1100189;86.2;10.5;1.7;20.1;61.9;0.1;28.0;2.7;7.3;0.0;14.8;92.9;17.2;34.5;20.7;17.2;10.4;0.0;92.2;5.4;2.4;29.0;20.8;20.1;18.1;9.700000000000001;2.3000000000000003;2016;0;1000682;0.03483
11;1100205;82.5;12.7;2.5;25.5;68.7;1.7;18.5;2.8000000000000003;8.3;1.7;14.4;92.0;15.2;29.7;20.1;14.1;12.4;8.5;87.8;9.5;2.7;20.6;13.0;25.400000000000002;29.0;7.7;4.3;2016;0;14751261;0.0471
11;1100254;88.2;9.1;1.6;18.5;66.5;0.1;20.900000000000002;5.9;6.6000000000000005;10.0;0.0;92.10000000000001;5.3;26.3;36.8;26.3;5.3;0.0;93.4;5.8;0.8;38.5;15.0;9.1;27.3;6.4;3.7;2016;0;388308;0.0929
11;1100262;79.8;15.4;4.4;31.5;72.7;0.0;24.5;0.0;2.8000000000000003;0.0;0.0;97.60000000000001;0.0;33.3;33.3;33.4;0.0;0.0;82.9;16.1;1.0;32.5;24.3;13.5;24.3;5.4;0.0;2016;0;90904;0.08153
11;1100288;86.2;10.6;1.8;19.900000000000002;72.8;0.5;20.7;2.5;3.5;0.0;8.0;95.0;0.0;28.0;28.0;20.0;12.0;12.0;93.5;5.5;1.0;43.0;10.200000000000001;14.6;20.2;9.0;3.0;2016;0;1197691;0.03247
11;1100296;92.6;5.5;1.1;17.400000000000002;73.0;3.0;18.5;5.2;0.3;16.7;0.0;98.5;16.7;50.0;0.0;33.3;0.0;0.0;93.5;6.2;0.3;48.2;11.3;8.1;19.400000000000002;6.5;6.5;2016;0;149255;0.05848
11;1100304;88.9;8.3;1.4;14.700000000000001;72.4;2.4;20.0;2.1;3.1;12.0;2.0;96.3;9.1;43.6;16.4;23.6;7.3;0.0;93.4;6.2;0.4;25.0;29.5;19.2;18.5;5.2;2.6;2016;0;2421840;0.03725
11;1100320;91.6;5.8;1.5;16.6;65.4;0.5;25.2;2.0;6.9;5.9;5.8;94.5;5.9;11.8;64.7;11.8;5.8;0.0;96.7;2.9;0.4;18.1;9.4;36.9;25.6;6.9;3.1;2016;0;514606;0.05973
11;1100338;82.2;11.9;3.7;28.1;37.7;0.1;20.2;2.3000000000000003;39.7;32.3;12.8;64.4;64.7;14.7;8.8;5.9;4.4;1.5;88.0;8.5;3.5;29.8;31.900000000000002;12.1;16.1;8.1;2.0;2016;0;419534;0.07478
11;1100346;91.3;5.8;2.0;20.6;58.5;0.0;30.6;3.1;7.8;6.7;6.6000000000000005;91.60000000000001;18.8;12.5;50.0;18.7;0.0;0.0;94.5;4.8;0.7;40.9;15.3;15.3;22.900000000000002;3.5;2.1;2016;0;243599;0.10028
11;1100379;83.3;12.9;3.2;25.3;75.4;0.0;16.5;5.0;3.1;11.1;0.0;97.0;8.3;25.0;58.3;0.0;0.0;8.4;91.4;7.4;1.2;36.4;3.9;23.5;24.5;7.8;3.9;2016;0;230030;0.06353
11;1100403;86.0;9.7;3.2;20.8;42.800000000000004;0.6;27.400000000000002;0.2;29.0;6.3;31.1;73.3;25.0;6.3;56.3;0.0;0.0;12.4;90.0;8.1;1.9;27.0;27.900000000000002;10.9;21.7;7.8;4.7;2016;0;287145;0.07059
11;1100452;87.0;8.7;3.5;24.1;51.800000000000004;0.0;25.400000000000002;5.2;17.6;23.3;13.3;83.5;46.9;18.8;18.8;6.3;3.1;6.1000000000000005;92.1;4.5;3.4;21.1;17.5;23.3;22.900000000000002;9.4;5.8;2016;0;581699;0.07017
11;1100502;90.3;8.1;0.8;22.2;67.4;0.0;24.6;1.4000000000000001;6.6000000000000005;10.0;0.0;95.10000000000001;20.0;40.0;10.0;20.0;0.0;10.0;91.2;8.8;0.0;35.6;11.8;3.9;28.900000000000002;14.5;5.3;2016;0;150378;0.08572
11;1100601;86.5;10.8;2.2;21.1;66.8;0.0;21.7;0.0;11.5;0.0;0.0;90.4;0.0;60.0;0.0;0.0;40.0;0.0;89.2;8.7;2.1;27.1;22.900000000000002;14.6;20.8;14.6;0.0;2016;0;134084;0.04864
11;1100700;78.7;15.3;4.7;30.8;54.300000000000004;0.0;29.2;2.2;14.3;0.0;12.5;86.60000000000001;0.0;37.5;25.0;12.5;12.5;12.5;85.4;12.4;2.2;13.700000000000001;14.8;21.6;35.2;13.6;1.1;2016;0;221141;0.07984
11;1100809;75.5;17.2;4.2;36.2;67.7;0.2;17.8;3.5;10.8;5.6000000000000005;5.6000000000000005;91.0;5.3;57.9;5.3;0.0;10.5;21.0;81.0;14.6;4.4;15.0;15.700000000000001;27.5;25.5;13.700000000000001;2.6;2016;0;399703;0.07561
11;1100908;88.3;9.2;2.4;23.2;63.9;0.0;28.6;1.5;6.0;0.0;0.0;95.60000000000001;20.0;40.0;20.0;0.0;20.0;0.0;93.1;6.2;0.7;27.1;16.2;10.8;21.6;18.900000000000002;5.4;2016;0;68661;0.07675
11;1100924;89.0;7.4;3.2;19.8;41.0;0.0;31.6;2.8000000000000003;24.6;7.7;15.3;76.9;30.8;30.8;23.1;15.3;0.0;0.0;92.4;7.0;0.6;32.7;27.6;11.200000000000001;22.400000000000002;6.1000000000000005;0.0;2016;0;275131;0.05789
11;1100940;78.6;14.5;4.4;31.3;66.7;0.0;23.0;0.7000000000000001;9.6;0.0;0.0;90.7;0.0;25.0;50.0;0.0;0.0;25.0;81.5;14.2;4.3;13.6;9.0;41.4;20.7;10.8;4.5;2016;0;315494;0.07187
11;1101005;83.5;11.2;4.7;23.2;60.6;1.6;32.0;0.1;5.7;7.1000000000000005;0.0;93.3;33.3;26.7;20.0;6.7;0.0;13.3;90.8;6.0;3.2;45.1;9.700000000000001;1.1;22.6;11.8;9.700000000000001;2016;0;163293;0.12222
11;1101104;81.4;11.7;3.0;24.900000000000002;41.5;0.0;29.0;1.5;28.0;0.0;33.3;70.0;33.3;33.3;11.1;0.0;22.3;0.0;84.8;13.3;1.9;20.7;33.8;9.1;19.5;13.0;3.9;2016;0;153760;0.07701
11;1101203;92.3;5.1;2.2;17.2;59.2;0.0;35.0;2.5;3.3000000000000003;12.5;12.5;96.8;12.5;12.5;50.0;0.0;12.5;12.5;93.3;5.5;1.2;37.4;1.2;26.5;27.7;6.0;1.2;2016;0;189597;0.0547
11;1101302;85.1;12.1;1.8;23.2;59.9;0.7000000000000001;29.5;1.9000000000000001;8.0;0.0;8.3;89.9;16.7;8.3;41.7;33.3;0.0;0.0;93.8;4.9;1.3;33.3;7.8;15.6;31.1;10.0;2.2;2016;0;191943;0.0602
11;1101401;83.5;11.6;3.3;24.2;45.4;0.0;29.6;2.0;23.0;20.0;0.0;77.8;10.0;10.0;50.0;10.0;10.0;10.0;88.7;9.4;1.9;26.8;10.200000000000001;15.700000000000001;32.3;8.700000000000001;6.3;2016;0;242608;0.05514
11;1101435;84.9;12.4;2.3;26.900000000000002;70.0;0.0;26.5;1.8;1.7;0.0;0.0;98.4;0.0;0.0;60.0;0.0;40.0;0.0;90.8;6.6;2.6;31.400000000000002;16.7;14.8;20.400000000000002;14.8;1.9000000000000001;2016;0;106656;0.04861
11;1101450;87.2;9.0;3.8;23.3;75.7;0.0;18.6;0.0;5.7;0.0;33.3;93.60000000000001;42.9;0.0;28.6;28.5;0.0;0.0;88.2;9.4;2.4;26.900000000000002;2.4;26.8;41.5;0.0;2.4;2016;0;91389;0.07049
11;1101468;92.2;5.2;2.6;18.6;55.0;16.9;25.0;3.1;0.0;0.0;0.0;100.0;0.0;66.7;0.0;0.0;33.3;0.0;91.5;6.9;1.6;54.1;0.0;16.7;4.2;20.8;4.2;2016;0;89278;0.0724
11;1101476;93.2;4.9;1.8;18.0;69.3;2.5;23.400000000000002;1.6;3.2;20.0;0.0;97.2;40.0;0.0;60.0;0.0;0.0;0.0;94.1;5.1;0.8;44.2;5.9;2.9;44.1;0.0;2.9;2016;0;58681;0.05642
11;1101484;91.6;6.7;1.5;17.6;63.2;0.0;32.5;0.0;4.3;0.0;0.0;96.2;0.0;40.0;40.0;0.0;0.0;20.0;95.1;3.9;1.0;41.6;6.3;12.5;25.0;14.6;0.0;2016;0;84807;0.02001
11;1101492;86.1;10.3;2.2;20.5;62.800000000000004;0.0;18.7;2.6;15.9;15.4;0.0;85.0;0.0;20.0;46.7;20.0;13.3;0.0;93.9;5.4;0.7;35.800000000000004;20.6;11.9;19.0;7.1000000000000005;5.6000000000000005;2016;0;318965;0.07823
11;1101500;87.2;9.4;2.6;19.8;63.9;0.0;28.6;1.1;6.4;10.0;0.0;92.4;18.2;0.0;63.6;18.2;0.0;0.0;90.3;9.2;0.5;39.2;9.200000000000001;21.8;13.8;12.6;3.4;2016;0;200123;0.08948
11;1101559;83.5;10.5;4.7;19.3;58.7;0.0;31.400000000000002;8.1;1.8;0.0;0.0;97.8;20.0;20.0;40.0;0.0;0.0;20.0;89.8;8.8;1.4;23.8;18.400000000000002;10.5;28.900000000000002;7.9;10.5;2016;0;82670;0.06907
11;1101609;87.8;8.3;3.3;23.7;77.0;0.0;18.2;1.4000000000000001;3.4;12.5;0.0;96.5;0.0;44.4;33.3;11.1;0.0;11.2;90.5;9.0;0.5;32.7;6.5;15.200000000000001;28.3;13.0;4.3;2016;0;169717;0.07023
11;1101708;87.0;9.5;2.4;24.7;64.6;0.1;29.900000000000002;0.0;5.4;0.0;0.0;95.3;0.0;20.0;60.0;20.0;0.0;0.0;87.1;11.9;1.0;19.5;6.1000000000000005;8.5;59.800000000000004;3.7;2.4;2016;0;196242;0.08092
11;1101757;81.4;13.6;2.6;27.900000000000002;65.4;0.4;23.2;3.1;7.9;0.0;0.0;92.7;20.0;60.0;0.0;0.0;10.0;10.0;86.7;12.2;1.1;29.5;10.3;23.1;25.6;5.1000000000000005;6.4;2016;0;133118;0.07092
11;1101807;81.2;14.2;3.0;27.3;60.0;0.0;31.6;3.3000000000000003;5.1000000000000005;0.0;12.5;92.60000000000001;37.5;25.0;12.5;12.5;12.5;0.0;86.1;11.6;2.3;25.8;16.1;19.400000000000002;29.0;6.5;3.2;2016;0;130588;0.0682
12;1200013;85.6;10.2;3.4;25.5;40.7;1.6;27.0;5.5;25.2;21.4;0.0;76.0;21.4;35.7;7.1000000000000005;7.1000000000000005;21.4;7.3;88.9;9.1;2.0;20.1;14.4;36.7;24.400000000000002;3.3000000000000003;1.1;2016;0;239610;0.1267
12;1200054;69.6;21.0;8.4;48.1;11.3;0.0;25.900000000000002;2.2;60.6;49.1;8.8;43.4;62.7;25.4;9.0;1.5;1.4;0.0;85.3;9.0;5.7;66.4;9.8;10.5;13.3;0.0;0.0;2016;0;85322;0.15329
12;1200104;85.3;8.2;5.6;21.3;35.9;0.4;32.4;2.5;28.8;71.60000000000001;4.5;70.2;55.6;22.2;6.9;8.3;7.0;0.0;93.7;4.9;1.4;28.900000000000002;16.1;24.400000000000002;25.900000000000002;3.1;1.6;2016;0;388521;0.14771
12;1200138;79.2;13.2;5.4;31.3;24.900000000000002;0.8;36.1;2.9;35.300000000000004;47.1;2.9;68.3;44.7;15.8;26.3;5.3;5.3;2.6;87.8;7.7;4.5;42.1;14.1;18.8;23.400000000000002;1.6;0.0;2016;0;159696;0.13796
12;1200179;82.0;12.0;4.4;33.1;28.400000000000002;0.5;41.800000000000004;2.3000000000000003;27.0;23.5;0.0;75.3;11.8;23.5;11.8;17.6;35.300000000000004;0.0;85.5;8.8;5.7;19.6;29.900000000000002;24.1;21.8;4.6000000000000005;0.0;2016;0;177480;0.1061
12;1200203;88.1;7.3;3.8;24.2;47.800000000000004;0.2;20.0;1.1;30.900000000000002;33.7;1.2;70.0;27.7;24.9;24.9;11.3;11.2;0.0;91.1;7.2;1.7;31.7;22.6;18.1;26.6;0.6;0.4;2016;0;1223340;0.11977
12;1200252;86.6;7.8;4.4;19.8;34.7;0.5;39.2;3.7;21.900000000000002;26.3;15.8;78.3;52.2;30.4;4.3;8.700000000000001;4.4;0.0;92.9;5.1;2.0;28.3;18.6;26.5;24.8;0.9;0.9;2016;0;412261;0.09332
12;1200302;80.2;12.5;6.5;39.2;22.6;0.0;23.2;1.8;52.4;54.5;8.4;42.300000000000004;56.6;5.5;15.9;9.7;12.3;0.0;85.4;11.0;3.6;52.0;20.6;17.400000000000002;9.3;0.7000000000000001;0.0;2016;0;344518;0.16465
12;1200328;81.1;10.1;8.2;41.800000000000004;8.0;0.0;9.4;0.0;82.60000000000001;31.8;31.9;23.0;5.6000000000000005;8.3;81.9;1.4;2.8000000000000003;0.0;87.4;10.2;2.4;39.300000000000004;12.9;38.7;6.5;2.6;0.0;2016;0;73737;0.14834
12;1200336;81.5;11.9;5.9;28.400000000000002;41.300000000000004;0.5;13.0;1.5;43.7;36.2;6.4;52.800000000000004;20.4;26.5;14.3;14.3;24.5;0.0;90.8;7.1;2.1;33.9;17.900000000000002;23.2;22.8;1.8;0.4;2016;0;201077;0.15765
12;1200344;76.6;17.0;5.9;39.1;18.0;0.0;42.9;2.2;36.9;19.4;9.6;62.5;58.8;23.5;8.8;5.9;0.0;3.0;79.2;16.4;4.4;36.1;15.700000000000001;25.3;21.7;1.2;0.0;2016;0;128845;0.15881
12;1200351;79.7;12.7;5.6;40.7;10.8;0.0;14.8;3.1;71.3;49.3;2.9;29.5;32.9;14.5;38.2;10.5;3.9;0.0;84.7;11.7;3.6;54.7;35.300000000000004;5.3;3.9;0.4;0.4;2016;0;176112;0.14631
12;1200385;84.1;10.5;4.2;26.6;39.5;0.0;38.300000000000004;6.5;15.700000000000001;25.9;0.0;83.60000000000001;7.1000000000000005;25.0;25.0;0.0;39.3;3.6;90.5;7.7;1.8;28.7;13.200000000000001;19.900000000000002;33.8;2.9;1.5;2016;0;242578;0.09353
12;1200393;76.3;14.4;6.8;42.7;9.1;0.0;13.1;0.0;77.8;46.5;11.6;25.400000000000002;26.1;30.4;23.9;6.5;10.9;2.2;83.6;11.6;4.8;39.2;22.900000000000002;24.1;9.0;3.6;1.2;2016;0;107298;0.1228
12;1200401;90.0;6.7;2.5;15.700000000000001;68.5;1.4000000000000001;17.0;3.2;9.9;27.7;2.8000000000000003;90.8;14.7;40.1;12.9;11.4;15.1;5.8;94.3;4.8;0.9;15.9;22.400000000000002;28.900000000000002;29.2;2.8000000000000003;0.8;2016;0;7880432;0.0668
12;1200427;83.1;8.8;7.3;29.2;22.6;0.0;24.0;0.3;53.1;52.5;1.7;48.800000000000004;16.4;43.3;4.5;4.5;31.3;0.0;91.9;5.0;3.1;55.5;7.9;20.3;15.0;0.9;0.4;2016;0;183719;0.13422
12;1200435;74.4;16.9;6.0;50.800000000000004;4.1;0.4;9.9;0.7000000000000001;84.9;38.8;16.3;13.3;24.6;7.0;64.9;3.5;0.0;0.0;84.4;7.6;8.0;62.2;12.6;15.3;8.1;1.8;0.0;2016;0;62132;0.11493
12;1200450;88.3;7.5;3.4;21.6;51.1;0.0;30.0;3.3000000000000003;15.6;28.1;0.0;85.2;17.1;31.4;22.9;17.1;11.5;0.0;93.4;4.5;2.1;33.7;13.9;17.900000000000002;29.6;2.7;2.2;2016;0;325553;0.11994
12;1200500;81.6;9.6;8.3;30.2;22.3;0.0;26.6;2.3000000000000003;48.800000000000004;29.5;23.8;51.2;52.0;6.6000000000000005;36.2;1.3;3.3000000000000003;0.6;87.6;8.1;4.3;55.4;14.200000000000001;17.6;11.5;1.0;0.3;2016;0;476246;0.12657
12;1200609;78.0;14.1;7.4;39.800000000000004;24.6;0.0;19.0;1.9000000000000001;54.5;35.9;6.5;46.0;36.5;8.3;19.8;16.7;16.7;2.0;85.9;10.1;4.0;48.1;24.5;13.1;13.5;0.8;0.0;2016;0;424497;0.14437
12;1200708;83.0;9.0;7.0;30.6;26.8;0.6;31.8;1.8;39.0;51.7;8.3;63.4;40.0;30.8;16.9;9.2;3.1;0.0;88.2;6.9;4.9;55.800000000000004;17.900000000000002;14.0;11.700000000000001;0.6;0.0;2016;0;220428;0.11121
12;1200807;77.1;15.4;5.9;34.2;36.7;0.7000000000000001;41.0;3.2;18.400000000000002;33.3;6.7;82.9;39.4;30.3;6.1000000000000005;3.0;18.2;3.0;88.5;9.2;2.3;28.6;23.2;20.7;23.2;4.3;0.0;2016;0;220840;0.13997
13;1300029;75.5;17.6;4.9;41.5;28.2;0.0;20.8;1.2;49.800000000000004;57.1;2.0;56.300000000000004;12.7;18.2;16.4;34.5;18.2;0.0;78.5;11.1;10.4;25.8;26.900000000000002;25.5;16.7;4.2;0.9;2016;0;144685;0.1468
13;1300060;80.4;14.7;4.4;32.7;38.2;0.0;48.5;0.6;12.700000000000001;39.1;4.4;86.4;17.900000000000002;32.1;25.0;7.1000000000000005;17.900000000000002;0.0;83.2;14.9;1.9;12.0;10.6;34.800000000000004;35.5;7.1000000000000005;0.0;2016;0;66265;0.12999
13;1300086;89.6;5.6;3.9;22.1;36.6;0.0;31.1;0.0;32.3;20.7;0.0;71.5;18.8;50.0;15.6;9.4;6.2;0.0;92.3;5.2;2.5;32.6;32.1;10.3;10.3;5.1000000000000005;9.6;2016;0;96390;0.11452
13;1300102;85.4;9.7;4.1;26.7;43.300000000000004;0.0;29.900000000000002;0.8;26.0;28.6;7.1000000000000005;79.4;44.8;13.8;34.5;3.4;3.5;0.0;88.0;9.1;2.9;22.1;19.7;31.5;22.0;3.1;1.6;2016;0;179711;0.11849
13;1300144;83.0;11.2;4.5;25.1;50.4;0.0;28.7;1.8;19.1;29.4;11.8;83.10000000000001;36.8;31.6;10.5;5.3;15.8;0.0;87.5;7.9;4.6;19.1;25.400000000000002;23.8;20.6;6.3;4.8;2016;0;192352;0.08464
13;1300201;80.6;7.1;3.3;39.2;23.400000000000002;0.0;17.5;1.3;57.800000000000004;7.1000000000000005;35.800000000000004;46.300000000000004;5.6000000000000005;11.3;15.5;31.0;36.6;0.0;90.0;6.6;3.4;21.5;21.5;25.5;25.5;4.0;2.0;2016;0;165713;0.11425
13;1300300;84.8;9.4;4.8;29.400000000000002;29.7;0.0;18.5;5.2;46.6;11.4;6.8;58.1;14.8;38.9;7.4;11.1;16.7;11.1;87.2;8.6;4.2;31.1;27.7;14.5;21.8;2.9;2.0;2016;0;289804;0.16505
13;1300409;81.4;9.4;8.5;33.4;40.1;0.0;25.400000000000002;1.7;32.8;31.9;10.7;67.0;56.6;24.5;3.8;13.2;1.9;0.0;90.1;4.7;5.2;47.4;7.6000000000000005;7.1000000000000005;20.400000000000002;7.1000000000000005;10.4;2016;0;157854;0.09642
13;1300508;81.0;12.7;5.7;29.2;34.4;0.0;24.900000000000002;0.7000000000000001;40.0;13.5;14.6;65.5;29.4;15.7;24.5;20.6;9.8;0.0;87.3;7.7;5.0;34.1;24.0;21.7;15.4;2.5;2.3000000000000003;2016;0;224109;0.14891
13;1300607;87.2;8.2;4.4;21.6;31.1;0.0;20.400000000000002;3.9;44.6;22.0;5.1000000000000005;57.1;27.0;22.2;30.2;4.8;14.3;1.5;89.1;6.4;4.5;25.400000000000002;43.7;13.6;16.0;1.3;0.0;2016;0;271447;0.11384
13;1300631;79.5;10.8;8.6;37.4;20.400000000000002;0.3;21.7;2.0;55.6;54.3;4.3;42.6;19.5;22.1;20.8;19.5;16.9;1.2;83.9;8.4;7.7;54.6;17.3;13.9;12.700000000000001;1.2;0.3;2016;0;124199;0.14387
13;1300680;87.2;8.4;4.0;23.6;32.9;0.0;23.900000000000002;0.0;43.2;34.6;5.8;59.1;24.5;26.4;35.800000000000004;9.4;3.9;0.0;86.9;10.0;3.1;44.9;28.2;8.8;15.3;1.9000000000000001;0.9;2016;0;110655;0.1245
13;1300706;90.2;2.9;6.1;20.6;39.5;0.0;29.400000000000002;2.9;28.2;29.4;16.7;77.2;10.1;42.2;41.3;1.8;3.7;0.9;96.1;1.9;2.0;36.9;12.700000000000001;27.1;17.2;4.2;1.9000000000000001;2016;0;328570;0.14527
13;1300805;83.4;10.6;5.3;32.3;34.2;0.2;23.2;2.5;39.9;19.5;26.8;55.800000000000004;52.5;20.0;7.5;7.5;11.3;1.2;88.3;6.6;5.1;33.2;23.0;17.8;21.2;3.7;1.1;2016;0;270980;0.10553
