NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Total;14,7;18,5;29,9
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Total;14,7;18,5;29,9
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Estadual;--;--;29,9
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Estadual;--;--;29,9
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Municipal;15,0;19,3;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Municipal;15,0;19,3;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Privada;6,0;11,7;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Privada;6,0;11,7;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Pública;15,0;19,3;29,9
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Pública;15,0;19,3;29,9
2021;Sudeste;SP;3506805;Bocaina;Total;Total;12,5;22,7;24,8
2021;Sudeste;SP;3506805;Bocaina;Urbana;Total;12,7;23,4;24,8
2021;Sudeste;SP;3506805;Bocaina;Rural;Total;11,0;13,5;--
2021;Sudeste;SP;3506805;Bocaina;Total;Estadual;--;30,2;24,8
2021;Sudeste;SP;3506805;Bocaina;Urbana;Estadual;--;30,2;24,8
2021;Sudeste;SP;3506805;Bocaina;Total;Municipal;13,9;19,3;--
2021;Sudeste;SP;3506805;Bocaina;Urbana;Municipal;14,4;20,0;--
2021;Sudeste;SP;3506805;Bocaina;Rural;Municipal;11,0;13,5;--
2021;Sudeste;SP;3506805;Bocaina;Total;Privada;3,6;--;--
2021;Sudeste;SP;3506805;Bocaina;Urbana;Privada;3,6;--;--
2021;Sudeste;SP;3506805;Bocaina;Total;Pública;13,9;22,7;24,8
2021;Sudeste;SP;3506805;Bocaina;Urbana;Pública;14,4;23,4;24,8
2021;Sudeste;SP;3506805;Bocaina;Rural;Pública;11,0;13,5;--
2021;Sudeste;SP;3506904;Bofete;Total;Total;13,1;20,0;24,2
2021;Sudeste;SP;3506904;Bofete;Urbana;Total;13,3;22,4;24,2
2021;Sudeste;SP;3506904;Bofete;Rural;Total;11,5;13,7;--
2021;Sudeste;SP;3506904;Bofete;Total;Estadual;--;31,0;24,2
2021;Sudeste;SP;3506904;Bofete;Urbana;Estadual;--;31,0;24,2
2021;Sudeste;SP;3506904;Bofete;Total;Municipal;13,1;18,8;--
2021;Sudeste;SP;3506904;Bofete;Urbana;Municipal;13,3;21,0;--
2021;Sudeste;SP;3506904;Bofete;Rural;Municipal;11,5;13,7;--
2021;Sudeste;SP;3506904;Bofete;Total;Pública;13,1;20,0;24,2
2021;Sudeste;SP;3506904;Bofete;Urbana;Pública;13,3;22,4;24,2
2021;Sudeste;SP;3506904;Bofete;Rural;Pública;11,5;13,7;--
2021;Sudeste;SP;3507001;Boituva;Total;Total;13,2;22,6;30,9
2021;Sudeste;SP;3507001;Boituva;Urbana;Total;13,1;22,7;30,9
2021;Sudeste;SP;3507001;Boituva;Rural;Total;18,7;18,6;--
2021;Sudeste;SP;3507001;Boituva;Total;Federal;--;--;39,2
2021;Sudeste;SP;3507001;Boituva;Urbana;Federal;--;--;39,2
2021;Sudeste;SP;3507001;Boituva;Total;Estadual;--;--;33,6
2021;Sudeste;SP;3507001;Boituva;Urbana;Estadual;--;--;33,6
2021;Sudeste;SP;3507001;Boituva;Total;Municipal;16,7;23,3;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Municipal;16,7;23,4;--
2021;Sudeste;SP;3507001;Boituva;Rural;Municipal;18,7;18,6;--
2021;Sudeste;SP;3507001;Boituva;Total;Privada;7,5;20,2;20,6
2021;Sudeste;SP;3507001;Boituva;Urbana;Privada;7,5;20,2;20,6
2021;Sudeste;SP;3507001;Boituva;Total;Pública;16,7;23,3;34,2
2021;Sudeste;SP;3507001;Boituva;Urbana;Pública;16,7;23,4;34,2
2021;Sudeste;SP;3507001;Boituva;Rural;Pública;18,7;18,6;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Total;17,5;28,4;35,2
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Total;17,7;29,1;35,2
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Total;14,3;14,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Estadual;--;34,2;37,4
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Estadual;--;34,2;37,4
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Municipal;17,6;26,5;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Municipal;17,8;27,6;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Municipal;14,3;14,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Privada;17,2;16,2;16,0
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Privada;17,2;16,2;16,0
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Pública;17,6;29,6;37,4
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Pública;17,8;30,4;37,4
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Pública;14,3;14,0;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Total;12,3;21,7;22,9
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Total;12,3;21,7;22,9
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Estadual;--;27,8;22,9
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Estadual;--;27,8;22,9
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Municipal;12,3;17,9;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Municipal;12,3;17,9;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Pública;12,3;21,7;22,9
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Pública;12,3;21,7;22,9
2021;Sudeste;SP;3507209;Borá;Total;Total;13,0;13,7;9,7
2021;Sudeste;SP;3507209;Borá;Urbana;Total;13,0;13,7;9,7
2021;Sudeste;SP;3507209;Borá;Total;Estadual;--;14,5;9,7
2021;Sudeste;SP;3507209;Borá;Urbana;Estadual;--;14,5;9,7
2021;Sudeste;SP;3507209;Borá;Total;Municipal;13,0;13,0;--
2021;Sudeste;SP;3507209;Borá;Urbana;Municipal;13,0;13,0;--
2021;Sudeste;SP;3507209;Borá;Total;Pública;13,0;13,7;9,7
2021;Sudeste;SP;3507209;Borá;Urbana;Pública;13,0;13,7;9,7
2021;Sudeste;SP;3507308;Boracéia;Total;Total;20,1;23,1;25,1
2021;Sudeste;SP;3507308;Boracéia;Urbana;Total;20,1;23,1;25,1
2021;Sudeste;SP;3507308;Boracéia;Total;Estadual;--;25,9;25,1
2021;Sudeste;SP;3507308;Boracéia;Urbana;Estadual;--;25,9;25,1
2021;Sudeste;SP;3507308;Boracéia;Total;Municipal;20,1;21,3;--
2021;Sudeste;SP;3507308;Boracéia;Urbana;Municipal;20,1;21,3;--
2021;Sudeste;SP;3507308;Boracéia;Total;Pública;20,1;23,1;25,1
2021;Sudeste;SP;3507308;Boracéia;Urbana;Pública;20,1;23,1;25,1
2021;Sudeste;SP;3507407;Borborema;Total;Total;16,0;24,9;29,3
2021;Sudeste;SP;3507407;Borborema;Urbana;Total;16,0;24,9;29,3
2021;Sudeste;SP;3507407;Borborema;Total;Estadual;--;29,5;29,3
2021;Sudeste;SP;3507407;Borborema;Urbana;Estadual;--;29,5;29,3
2021;Sudeste;SP;3507407;Borborema;Total;Municipal;17,4;19,0;--
2021;Sudeste;SP;3507407;Borborema;Urbana;Municipal;17,4;19,0;--
2021;Sudeste;SP;3507407;Borborema;Total;Privada;7,4;10,1;--
2021;Sudeste;SP;3507407;Borborema;Urbana;Privada;7,4;10,1;--
2021;Sudeste;SP;3507407;Borborema;Total;Pública;17,4;27,7;29,3
2021;Sudeste;SP;3507407;Borborema;Urbana;Pública;17,4;27,7;29,3
2021;Sudeste;SP;3507456;Borebi;Total;Total;18,6;23,0;18,7
2021;Sudeste;SP;3507456;Borebi;Urbana;Total;18,6;23,0;18,7
2021;Sudeste;SP;3507456;Borebi;Total;Estadual;--;--;18,7
2021;Sudeste;SP;3507456;Borebi;Urbana;Estadual;--;--;18,7
2021;Sudeste;SP;3507456;Borebi;Total;Municipal;18,6;23,0;--
2021;Sudeste;SP;3507456;Borebi;Urbana;Municipal;18,6;23,0;--
2021;Sudeste;SP;3507456;Borebi;Total;Pública;18,6;23,0;18,7
2021;Sudeste;SP;3507456;Borebi;Urbana;Pública;18,6;23,0;18,7
2021;Sudeste;SP;3507506;Botucatu;Total;Total;13,3;25,8;30,1
2021;Sudeste;SP;3507506;Botucatu;Urbana;Total;13,5;25,8;30,2
2021;Sudeste;SP;3507506;Botucatu;Rural;Total;8,8;26,1;25,3
2021;Sudeste;SP;3507506;Botucatu;Total;Estadual;9,4;28,1;30,3
2021;Sudeste;SP;3507506;Botucatu;Urbana;Estadual;12,5;28,1;30,3
2021;Sudeste;SP;3507506;Botucatu;Rural;Estadual;6,3;--;--
2021;Sudeste;SP;3507506;Botucatu;Total;Municipal;15,7;27,5;--
2021;Sudeste;SP;3507506;Botucatu;Urbana;Municipal;15,7;27,6;--
2021;Sudeste;SP;3507506;Botucatu;Rural;Municipal;17,0;15,0;--
2021;Sudeste;SP;3507506;Botucatu;Total;Privada;11,0;21,4;29,5
2021;Sudeste;SP;3507506;Botucatu;Urbana;Privada;11,2;21,0;29,7
2021;Sudeste;SP;3507506;Botucatu;Rural;Privada;8,9;29,8;25,3
2021;Sudeste;SP;3507506;Botucatu;Total;Pública;15,5;27,7;30,3
2021;Sudeste;SP;3507506;Botucatu;Urbana;Pública;15,7;27,7;30,3
2021;Sudeste;SP;3507506;Botucatu;Rural;Pública;8,4;15,0;--
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Total;13,8;25,0;33,6
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Total;13,6;25,7;33,7
2021;Sudeste;SP;3507605;Bragança Paulista;Rural;Total;16,1;19,4;23,7
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Federal;--;--;36,4
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Federal;--;--;36,4
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Estadual;--;34,1;35,4
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Estadual;--;34,1;35,4
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Municipal;15,1;22,7;--
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Municipal;15,0;23,4;--
2021;Sudeste;SP;3507605;Bragança Paulista;Rural;Municipal;17,2;19,4;--
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Privada;9,4;20,7;27,7
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Privada;9,0;20,9;28,0
2021;Sudeste;SP;3507605;Bragança Paulista;Rural;Privada;13,8;19,4;23,7
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Pública;15,1;26,7;35,5
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Pública;15,0;27,7;35,5
2021;Sudeste;SP;3507605;Bragança Paulista;Rural;Pública;17,2;19,4;--
2021;Sudeste;SP;3507704;Braúna;Total;Total;15,0;22,1;25,0
2021;Sudeste;SP;3507704;Braúna;Urbana;Total;15,6;25,1;25,0
2021;Sudeste;SP;3507704;Braúna;Rural;Total;5,0;4,0;--
2021;Sudeste;SP;3507704;Braúna;Total;Estadual;5,0;21,1;25,0
2021;Sudeste;SP;3507704;Braúna;Urbana;Estadual;--;28,0;25,0
2021;Sudeste;SP;3507704;Braúna;Rural;Estadual;5,0;4,0;--
2021;Sudeste;SP;3507704;Braúna;Total;Municipal;15,6;23,1;--
2021;Sudeste;SP;3507704;Braúna;Urbana;Municipal;15,6;23,1;--
2021;Sudeste;SP;3507704;Braúna;Total;Pública;15,0;22,1;25,0
2021;Sudeste;SP;3507704;Braúna;Urbana;Pública;15,6;25,1;25,0
2021;Sudeste;SP;3507704;Braúna;Rural;Pública;5,0;4,0;--
2021;Sudeste;SP;3507753;Brejo Alegre;Total;Total;14,3;21,5;30,0
2021;Sudeste;SP;3507753;Brejo Alegre;Urbana;Total;14,3;21,5;30,0
2021;Sudeste;SP;3507753;Brejo Alegre;Total;Estadual;--;25,3;30,0
2021;Sudeste;SP;3507753;Brejo Alegre;Urbana;Estadual;--;25,3;30,0
2021;Sudeste;SP;3507753;Brejo Alegre;Total;Municipal;14,3;18,8;--
2021;Sudeste;SP;3507753;Brejo Alegre;Urbana;Municipal;14,3;18,8;--
2021;Sudeste;SP;3507753;Brejo Alegre;Total;Pública;14,3;21,5;30,0
2021;Sudeste;SP;3507753;Brejo Alegre;Urbana;Pública;14,3;21,5;30,0
2021;Sudeste;SP;3507803;Brodowski;Total;Total;14,7;23,8;28,8
2021;Sudeste;SP;3507803;Brodowski;Urbana;Total;15,0;23,8;28,8
2021;Sudeste;SP;3507803;Brodowski;Rural;Total;2,0;--;--
2021;Sudeste;SP;3507803;Brodowski;Total;Estadual;--;28,4;33,6
2021;Sudeste;SP;3507803;Brodowski;Urbana;Estadual;--;28,4;33,6
2021;Sudeste;SP;3507803;Brodowski;Total;Municipal;16,8;24,4;--
2021;Sudeste;SP;3507803;Brodowski;Urbana;Municipal;16,8;24,4;--
2021;Sudeste;SP;3507803;Brodowski;Total;Privada;6,5;17,7;13,7
2021;Sudeste;SP;3507803;Brodowski;Urbana;Privada;7,2;17,7;13,7
2021;Sudeste;SP;3507803;Brodowski;Rural;Privada;2,0;--;--
2021;Sudeste;SP;3507803;Brodowski;Total;Pública;16,8;24,7;33,6
2021;Sudeste;SP;3507803;Brodowski;Urbana;Pública;16,8;24,7;33,6
2021;Sudeste;SP;3507902;Brotas;Total;Total;14,6;22,6;31,4
2021;Sudeste;SP;3507902;Brotas;Urbana;Total;14,9;23,1;31,4
2021;Sudeste;SP;3507902;Brotas;Rural;Total;9,3;11,8;--
2021;Sudeste;SP;3507902;Brotas;Total;Estadual;--;27,7;32,8
2021;Sudeste;SP;3507902;Brotas;Urbana;Estadual;--;27,7;32,8
2021;Sudeste;SP;3507902;Brotas;Total;Municipal;15,4;20,6;--
2021;Sudeste;SP;3507902;Brotas;Urbana;Municipal;15,7;21,3;--
2021;Sudeste;SP;3507902;Brotas;Rural;Municipal;9,3;11,8;--
2021;Sudeste;SP;3507902;Brotas;Total;Privada;8,7;24,5;25,0
2021;Sudeste;SP;3507902;Brotas;Urbana;Privada;8,7;24,5;25,0
2021;Sudeste;SP;3507902;Brotas;Total;Pública;15,4;22,1;32,8
2021;Sudeste;SP;3507902;Brotas;Urbana;Pública;15,7;22,7;32,8
2021;Sudeste;SP;3507902;Brotas;Rural;Pública;9,3;11,8;--
2021;Sudeste;SP;3508009;Buri;Total;Total;19,8;25,9;35,1
2021;Sudeste;SP;3508009;Buri;Urbana;Total;20,3;26,4;35,1
2021;Sudeste;SP;3508009;Buri;Rural;Total;12,7;18,1;--
2021;Sudeste;SP;3508009;Buri;Total;Estadual;--;--;35,1
2021;Sudeste;SP;3508009;Buri;Urbana;Estadual;--;--;35,1
2021;Sudeste;SP;3508009;Buri;Total;Municipal;19,8;25,9;--
2021;Sudeste;SP;3508009;Buri;Urbana;Municipal;20,3;26,4;--
2021;Sudeste;SP;3508009;Buri;Rural;Municipal;12,7;18,1;--
2021;Sudeste;SP;3508009;Buri;Total;Pública;19,8;25,9;35,1
2021;Sudeste;SP;3508009;Buri;Urbana;Pública;20,3;26,4;35,1
2021;Sudeste;SP;3508009;Buri;Rural;Pública;12,7;18,1;--
2021;Sudeste;SP;3508108;Buritama;Total;Total;13,9;24,4;29,9
2021;Sudeste;SP;3508108;Buritama;Urbana;Total;13,9;24,4;29,9
2021;Sudeste;SP;3508108;Buritama;Total;Estadual;--;30,8;29,9
2021;Sudeste;SP;3508108;Buritama;Urbana;Estadual;--;30,8;29,9
2021;Sudeste;SP;3508108;Buritama;Total;Municipal;15,2;22,0;--
2021;Sudeste;SP;3508108;Buritama;Urbana;Municipal;15,2;22,0;--
2021;Sudeste;SP;3508108;Buritama;Total;Privada;6,9;17,6;--
2021;Sudeste;SP;3508108;Buritama;Urbana;Privada;6,9;17,6;--
2021;Sudeste;SP;3508108;Buritama;Total;Pública;15,2;25,3;29,9
2021;Sudeste;SP;3508108;Buritama;Urbana;Pública;15,2;25,3;29,9
2021;Sudeste;SP;3508207;Buritizal;Total;Total;14,4;19,7;24,5
2021;Sudeste;SP;3508207;Buritizal;Urbana;Total;14,4;19,7;24,5
2021;Sudeste;SP;3508207;Buritizal;Total;Estadual;--;--;24,5
2021;Sudeste;SP;3508207;Buritizal;Urbana;Estadual;--;--;24,5
2021;Sudeste;SP;3508207;Buritizal;Total;Municipal;14,4;19,7;--
2021;Sudeste;SP;3508207;Buritizal;Urbana;Municipal;14,4;19,7;--
2021;Sudeste;SP;3508207;Buritizal;Total;Pública;14,4;19,7;24,5
2021;Sudeste;SP;3508207;Buritizal;Urbana;Pública;14,4;19,7;24,5
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Total;16,9;22,2;24,6
2021;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Total;16,9;22,2;21,5
2021;Sudeste;SP;3508306;Cabrália Paulista;Rural;Total;--;--;29,3
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Estadual;--;28,5;24,6
2021;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Estadual;--;28,5;21,5
2021;Sudeste;SP;3508306;Cabrália Paulista;Rural;Estadual;--;--;29,3
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Municipal;17,5;18,9;--
2021;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Municipal;17,5;18,9;--
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Privada;11,0;--;--
2021;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Privada;11,0;--;--
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Pública;17,5;22,2;24,6
2021;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Pública;17,5;22,2;21,5
2021;Sudeste;SP;3508306;Cabrália Paulista;Rural;Pública;--;--;29,3
2021;Sudeste;SP;3508405;Cabreúva;Total;Total;15,4;26,4;31,9
2021;Sudeste;SP;3508405;Cabreúva;Urbana;Total;15,4;26,4;31,9
2021;Sudeste;SP;3508405;Cabreúva;Rural;Total;15,0;--;--
2021;Sudeste;SP;3508405;Cabreúva;Total;Estadual;--;33,6;33,9
2021;Sudeste;SP;3508405;Cabreúva;Urbana;Estadual;--;33,6;33,9
2021;Sudeste;SP;3508405;Cabreúva;Total;Municipal;15,7;23,7;--
2021;Sudeste;SP;3508405;Cabreúva;Urbana;Municipal;15,8;23,7;--
2021;Sudeste;SP;3508405;Cabreúva;Rural;Municipal;15,0;--;--
2021;Sudeste;SP;3508405;Cabreúva;Total;Privada;9,2;17,0;12,2
2021;Sudeste;SP;3508405;Cabreúva;Urbana;Privada;9,2;17,0;12,2
2021;Sudeste;SP;3508405;Cabreúva;Total;Pública;15,7;27,3;33,9
2021;Sudeste;SP;3508405;Cabreúva;Urbana;Pública;15,8;27,3;33,9
2021;Sudeste;SP;3508405;Cabreúva;Rural;Pública;15,0;--;--
2021;Sudeste;SP;3508504;Caçapava;Total;Total;18,3;24,8;28,8
2021;Sudeste;SP;3508504;Caçapava;Urbana;Total;18,3;24,6;29,2
2021;Sudeste;SP;3508504;Caçapava;Rural;Total;16,0;26,3;22,6
2021;Sudeste;SP;3508504;Caçapava;Total;Estadual;--;29,4;30,0
2021;Sudeste;SP;3508504;Caçapava;Urbana;Estadual;--;29,5;30,5
2021;Sudeste;SP;3508504;Caçapava;Rural;Estadual;--;28,3;22,6
2021;Sudeste;SP;3508504;Caçapava;Total;Municipal;22,7;26,6;--
2021;Sudeste;SP;3508504;Caçapava;Urbana;Municipal;22,8;26,8;--
2021;Sudeste;SP;3508504;Caçapava;Rural;Municipal;16,0;25,5;--
2021;Sudeste;SP;3508504;Caçapava;Total;Privada;8,7;19,2;23,8
2021;Sudeste;SP;3508504;Caçapava;Urbana;Privada;8,7;19,2;23,8
2021;Sudeste;SP;3508504;Caçapava;Total;Pública;22,7;27,5;30,0
2021;Sudeste;SP;3508504;Caçapava;Urbana;Pública;22,8;27,7;30,5
2021;Sudeste;SP;3508504;Caçapava;Rural;Pública;16,0;26,3;22,6
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Total;13,8;19,6;24,7
2021;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Total;13,7;20,0;26,6
2021;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Total;14,8;17,4;16,2
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Estadual;--;22,8;24,6
2021;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Estadual;--;25,2;27,3
2021;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Estadual;--;17,7;16,2
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Municipal;15,0;18,5;--
2021;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Municipal;15,1;18,8;--
2021;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Municipal;14,8;17,3;--
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Privada;11,4;19,0;25,0
2021;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Privada;11,4;19,0;25,0
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Pública;15,0;19,9;24,6
2021;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Pública;15,1;20,7;27,3
2021;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Pública;14,8;17,4;16,2
2021;Sudeste;SP;3508702;Caconde;Total;Total;13,3;21,4;24,8
2021;Sudeste;SP;3508702;Caconde;Urbana;Total;13,4;21,6;24,8
2021;Sudeste;SP;3508702;Caconde;Rural;Total;13,0;8,0;--
2021;Sudeste;SP;3508702;Caconde;Total;Estadual;--;29,2;27,7
2021;Sudeste;SP;3508702;Caconde;Urbana;Estadual;--;29,2;27,7
2021;Sudeste;SP;3508702;Caconde;Total;Municipal;13,9;18,0;--
2021;Sudeste;SP;3508702;Caconde;Urbana;Municipal;13,9;18,2;--
2021;Sudeste;SP;3508702;Caconde;Rural;Municipal;13,0;8,0;--
2021;Sudeste;SP;3508702;Caconde;Total;Privada;8,0;11,3;6,3
2021;Sudeste;SP;3508702;Caconde;Urbana;Privada;8,0;11,3;6,3
2021;Sudeste;SP;3508702;Caconde;Total;Pública;13,9;22,6;27,7
2021;Sudeste;SP;3508702;Caconde;Urbana;Pública;13,9;22,8;27,7
2021;Sudeste;SP;3508702;Caconde;Rural;Pública;13,0;8,0;--
2021;Sudeste;SP;3508801;Cafelândia;Total;Total;11,7;22,0;23,9
2021;Sudeste;SP;3508801;Cafelândia;Urbana;Total;11,7;22,0;23,9
2021;Sudeste;SP;3508801;Cafelândia;Total;Estadual;--;22,9;25,2
2021;Sudeste;SP;3508801;Cafelândia;Urbana;Estadual;--;22,9;25,2
2021;Sudeste;SP;3508801;Cafelândia;Total;Municipal;12,0;21,5;--
2021;Sudeste;SP;3508801;Cafelândia;Urbana;Municipal;12,0;21,5;--
2021;Sudeste;SP;3508801;Cafelândia;Total;Privada;9,0;20,3;7,5
2021;Sudeste;SP;3508801;Cafelândia;Urbana;Privada;9,0;20,3;7,5
2021;Sudeste;SP;3508801;Cafelândia;Total;Pública;12,0;22,2;25,2
2021;Sudeste;SP;3508801;Cafelândia;Urbana;Pública;12,0;22,2;25,2
2021;Sudeste;SP;3508900;Caiabu;Total;Total;15,3;17,4;23,5
2021;Sudeste;SP;3508900;Caiabu;Urbana;Total;15,3;17,4;23,5
2021;Sudeste;SP;3508900;Caiabu;Total;Estadual;--;27,5;23,5
2021;Sudeste;SP;3508900;Caiabu;Urbana;Estadual;--;27,5;23,5
2021;Sudeste;SP;3508900;Caiabu;Total;Municipal;15,3;15,3;--
2021;Sudeste;SP;3508900;Caiabu;Urbana;Municipal;15,3;15,3;--
2021;Sudeste;SP;3508900;Caiabu;Total;Pública;15,3;17,4;23,5
2021;Sudeste;SP;3508900;Caiabu;Urbana;Pública;15,3;17,4;23,5
2021;Sudeste;SP;3509007;Caieiras;Total;Total;14,1;24,6;30,7
2021;Sudeste;SP;3509007;Caieiras;Urbana;Total;14,1;24,6;30,7
2021;Sudeste;SP;3509007;Caieiras;Total;Estadual;--;29,9;33,0
2021;Sudeste;SP;3509007;Caieiras;Urbana;Estadual;--;29,9;33,0
2021;Sudeste;SP;3509007;Caieiras;Total;Municipal;15,8;24,7;--
2021;Sudeste;SP;3509007;Caieiras;Urbana;Municipal;15,8;24,7;--
2021;Sudeste;SP;3509007;Caieiras;Total;Privada;6,8;17,0;21,6
2021;Sudeste;SP;3509007;Caieiras;Urbana;Privada;6,8;17,0;21,6
2021;Sudeste;SP;3509007;Caieiras;Total;Pública;15,8;26,9;33,0
2021;Sudeste;SP;3509007;Caieiras;Urbana;Pública;15,8;26,9;33,0
2021;Sudeste;SP;3509106;Caiuá;Total;Total;16,1;18,5;16,3
2021;Sudeste;SP;3509106;Caiuá;Urbana;Total;16,1;18,8;18,7
2021;Sudeste;SP;3509106;Caiuá;Rural;Total;--;18,2;14,5
2021;Sudeste;SP;3509106;Caiuá;Total;Estadual;--;26,6;16,3
2021;Sudeste;SP;3509106;Caiuá;Urbana;Estadual;--;24,5;18,7
2021;Sudeste;SP;3509106;Caiuá;Rural;Estadual;--;28,8;14,5
2021;Sudeste;SP;3509106;Caiuá;Total;Municipal;16,1;14,4;--
2021;Sudeste;SP;3509106;Caiuá;Urbana;Municipal;16,1;15,0;--
2021;Sudeste;SP;3509106;Caiuá;Rural;Municipal;--;14,0;--
2021;Sudeste;SP;3509106;Caiuá;Total;Pública;16,1;18,5;16,3
2021;Sudeste;SP;3509106;Caiuá;Urbana;Pública;16,1;18,8;18,7
2021;Sudeste;SP;3509106;Caiuá;Rural;Pública;--;18,2;14,5
2021;Sudeste;SP;3509205;Cajamar;Total;Total;17,5;26,3;32,9
2021;Sudeste;SP;3509205;Cajamar;Urbana;Total;17,2;26,4;32,9
2021;Sudeste;SP;3509205;Cajamar;Rural;Total;21,6;25,4;--
2021;Sudeste;SP;3509205;Cajamar;Total;Estadual;--;31,4;34,9
2021;Sudeste;SP;3509205;Cajamar;Urbana;Estadual;--;31,4;34,9
2021;Sudeste;SP;3509205;Cajamar;Total;Municipal;20,2;30,4;--
2021;Sudeste;SP;3509205;Cajamar;Urbana;Municipal;20,1;30,9;--
2021;Sudeste;SP;3509205;Cajamar;Rural;Municipal;21,6;25,4;--
2021;Sudeste;SP;3509205;Cajamar;Total;Privada;6,0;13,9;17,8
2021;Sudeste;SP;3509205;Cajamar;Urbana;Privada;6,0;13,9;17,8
2021;Sudeste;SP;3509205;Cajamar;Total;Pública;20,2;30,4;34,9
2021;Sudeste;SP;3509205;Cajamar;Urbana;Pública;20,1;30,9;34,9
2021;Sudeste;SP;3509205;Cajamar;Rural;Pública;21,6;25,4;--
2021;Sudeste;SP;3509254;Cajati;Total;Total;16,6;24,9;32,1
2021;Sudeste;SP;3509254;Cajati;Urbana;Total;16,2;26,0;32,9
2021;Sudeste;SP;3509254;Cajati;Rural;Total;18,2;21,5;28,3
