NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Total;Total;24.3;26.4
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Total;Estadual;28.9;26.4
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Total;Municipal;19.6;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Total;Privada;--;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Total;Publico;24.4;26.4
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Rural;Total;29.4;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Rural;Estadual;59.2;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Rural;Municipal;24.4;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Rural;Publico;29.4;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Urbana;Total;20.8;26.4
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Urbana;Estadual;25;26.4
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Urbana;Municipal;6.4;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Urbana;Privada;--;--
2014;Norte;RO;1100015.0;ALTA FLORESTA D OESTE;Urbana;Publico;21;26.4
2014;Norte;RO;1100023.0;ARIQUEMES;Total;Total;22;26.9
2014;Norte;RO;1100023.0;ARIQUEMES;Total;Estadual;26.1;29.7
2014;Norte;RO;1100023.0;ARIQUEMES;Total;Federal;--;17
2014;Norte;RO;1100023.0;ARIQUEMES;Total;Municipal;22.6;--
2014;Norte;RO;1100023.0;ARIQUEMES;Total;Privada;4.2;3.1
2014;Norte;RO;1100023.0;ARIQUEMES;Total;Publico;23.8;28
2014;Norte;RO;1100023.0;ARIQUEMES;Rural;Total;29;17
2014;Norte;RO;1100023.0;ARIQUEMES;Rural;Federal;--;17
2014;Norte;RO;1100023.0;ARIQUEMES;Rural;Municipal;29;--
2014;Norte;RO;1100023.0;ARIQUEMES;Rural;Publico;29;17
2014;Norte;RO;1100023.0;ARIQUEMES;Urbana;Total;20.9;28.3
2014;Norte;RO;1100023.0;ARIQUEMES;Urbana;Estadual;26.1;29.7
2014;Norte;RO;1100023.0;ARIQUEMES;Urbana;Municipal;20.5;--
2014;Norte;RO;1100023.0;ARIQUEMES;Urbana;Privada;4.2;3.1
2014;Norte;RO;1100023.0;ARIQUEMES;Urbana;Publico;22.9;29.7
2014;Norte;RO;1100031.0;CABIXI;Total;Total;15.8;20.7
2014;Norte;RO;1100031.0;CABIXI;Total;Estadual;24.6;20.7
2014;Norte;RO;1100031.0;CABIXI;Total;Municipal;7.2;--
2014;Norte;RO;1100031.0;CABIXI;Total;Publico;15.8;20.7
2014;Norte;RO;1100031.0;CABIXI;Rural;Total;28.9;20
2014;Norte;RO;1100031.0;CABIXI;Rural;Estadual;28.9;20
2014;Norte;RO;1100031.0;CABIXI;Rural;Publico;28.9;20
2014;Norte;RO;1100031.0;CABIXI;Urbana;Total;14.3;20.8
2014;Norte;RO;1100031.0;CABIXI;Urbana;Estadual;23.5;20.8
2014;Norte;RO;1100031.0;CABIXI;Urbana;Municipal;7.2;--
2014;Norte;RO;1100031.0;CABIXI;Urbana;Publico;14.3;20.8
2014;Norte;RO;1100049.0;CACOAL;Total;Total;16;24.9
2014;Norte;RO;1100049.0;CACOAL;Total;Estadual;23.3;29.2
2014;Norte;RO;1100049.0;CACOAL;Total;Federal;--;7.4
2014;Norte;RO;1100049.0;CACOAL;Total;Municipal;12.7;--
2014;Norte;RO;1100049.0;CACOAL;Total;Privada;3.5;9.1
2014;Norte;RO;1100049.0;CACOAL;Total;Publico;18.4;28.5
2014;Norte;RO;1100049.0;CACOAL;Rural;Total;18.7;41.3
2014;Norte;RO;1100049.0;CACOAL;Rural;Estadual;38;91.1
2014;Norte;RO;1100049.0;CACOAL;Rural;Municipal;16;--
2014;Norte;RO;1100049.0;CACOAL;Rural;Privada;24.4;25.2
2014;Norte;RO;1100049.0;CACOAL;Rural;Publico;18.6;91.1
2014;Norte;RO;1100049.0;CACOAL;Urbana;Total;15.4;24.2
2014;Norte;RO;1100049.0;CACOAL;Urbana;Estadual;22.5;28.4
2014;Norte;RO;1100049.0;CACOAL;Urbana;Federal;--;7.4
2014;Norte;RO;1100049.0;CACOAL;Urbana;Municipal;10.4;--
2014;Norte;RO;1100049.0;CACOAL;Urbana;Privada;3.1;5.7
2014;Norte;RO;1100049.0;CACOAL;Urbana;Publico;18.3;27.7
2014;Norte;RO;1100056.0;CEREJEIRAS;Total;Total;19.8;22.2
2014;Norte;RO;1100056.0;CEREJEIRAS;Total;Estadual;22.9;22.7
2014;Norte;RO;1100056.0;CEREJEIRAS;Total;Municipal;16.4;--
2014;Norte;RO;1100056.0;CEREJEIRAS;Total;Privada;4.4;6.3
2014;Norte;RO;1100056.0;CEREJEIRAS;Total;Publico;20.3;22.7
2014;Norte;RO;1100056.0;CEREJEIRAS;Rural;Total;25.5;--
2014;Norte;RO;1100056.0;CEREJEIRAS;Rural;Municipal;25.5;--
2014;Norte;RO;1100056.0;CEREJEIRAS;Rural;Publico;25.5;--
2014;Norte;RO;1100056.0;CEREJEIRAS;Urbana;Total;19.1;22.2
2014;Norte;RO;1100056.0;CEREJEIRAS;Urbana;Estadual;22.9;22.7
2014;Norte;RO;1100056.0;CEREJEIRAS;Urbana;Municipal;13.1;--
2014;Norte;RO;1100056.0;CEREJEIRAS;Urbana;Privada;4.4;6.3
2014;Norte;RO;1100056.0;CEREJEIRAS;Urbana;Publico;19.7;22.7
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Total;Total;16.1;17.1
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Total;Estadual;18.8;20.2
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Total;Federal;--;13.6
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Total;Municipal;11.7;--
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Total;Privada;1.7;--
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Total;Publico;16.4;17.1
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Rural;Total;15.7;13.6
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Rural;Federal;--;13.6
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Rural;Municipal;15.7;--
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Rural;Publico;15.7;13.6
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Urbana;Total;16.2;20.2
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Urbana;Estadual;18.8;20.2
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Urbana;Municipal;--;--
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Urbana;Privada;1.7;--
2014;Norte;RO;1100064.0;COLORADO DO OESTE;Urbana;Publico;16.7;20.2
2014;Norte;RO;1100072.0;CORUMBIARA;Total;Total;26.4;29.6
2014;Norte;RO;1100072.0;CORUMBIARA;Total;Estadual;21.5;29.6
2014;Norte;RO;1100072.0;CORUMBIARA;Total;Municipal;31.2;--
2014;Norte;RO;1100072.0;CORUMBIARA;Total;Publico;26.4;29.6
2014;Norte;RO;1100072.0;CORUMBIARA;Rural;Total;32.3;31
2014;Norte;RO;1100072.0;CORUMBIARA;Rural;Estadual;24.6;31
2014;Norte;RO;1100072.0;CORUMBIARA;Rural;Municipal;39.1;--
2014;Norte;RO;1100072.0;CORUMBIARA;Rural;Publico;32.3;31
2014;Norte;RO;1100072.0;CORUMBIARA;Urbana;Total;17.9;28.8
2014;Norte;RO;1100072.0;CORUMBIARA;Urbana;Estadual;17.3;28.8
2014;Norte;RO;1100072.0;CORUMBIARA;Urbana;Municipal;18.4;--
2014;Norte;RO;1100072.0;CORUMBIARA;Urbana;Publico;17.9;28.8
2014;Norte;RO;1100080.0;COSTA MARQUES;Total;Total;30;46.1
2014;Norte;RO;1100080.0;COSTA MARQUES;Total;Estadual;30;46.1
2014;Norte;RO;1100080.0;COSTA MARQUES;Total;Municipal;30;--
2014;Norte;RO;1100080.0;COSTA MARQUES;Total;Publico;30;46.1
2014;Norte;RO;1100080.0;COSTA MARQUES;Rural;Total;35.3;52.7
2014;Norte;RO;1100080.0;COSTA MARQUES;Rural;Estadual;32.1;52.7
2014;Norte;RO;1100080.0;COSTA MARQUES;Rural;Municipal;35.5;--
2014;Norte;RO;1100080.0;COSTA MARQUES;Rural;Publico;35.3;52.7
2014;Norte;RO;1100080.0;COSTA MARQUES;Urbana;Total;26.2;41.6
2014;Norte;RO;1100080.0;COSTA MARQUES;Urbana;Estadual;29.9;41.6
2014;Norte;RO;1100080.0;COSTA MARQUES;Urbana;Municipal;17.9;--
2014;Norte;RO;1100080.0;COSTA MARQUES;Urbana;Publico;26.2;41.6
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Total;Total;19.2;26.6
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Total;Estadual;21.7;28.2
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Total;Municipal;17.8;--
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Total;Privada;--;2.5
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Total;Publico;19.8;28.2
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Rural;Total;26.1;66.7
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Rural;Estadual;37.6;66.7
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Rural;Municipal;21.7;--
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Rural;Publico;26.1;66.7
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Urbana;Total;16.2;25.8
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Urbana;Estadual;18.5;27.3
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Urbana;Municipal;14.2;--
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Urbana;Privada;--;2.5
2014;Norte;RO;1100098.0;ESPIGAO D OESTE;Urbana;Publico;16.9;27.3
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Total;Total;34.1;37.5
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Total;Estadual;44.3;40
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Total;Municipal;23.8;--
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Total;Privada;3;6.7
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Total;Publico;36.7;40
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Rural;Total;55.8;--
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Rural;Estadual;60.5;--
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Rural;Municipal;33.4;--
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Rural;Publico;55.8;--
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Urbana;Total;27.9;37.5
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Urbana;Estadual;36.8;40
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Urbana;Municipal;22.5;--
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Urbana;Privada;3;6.7
2014;Norte;RO;1100106.0;GUAJARA-MIRIM;Urbana;Publico;30.6;40
2014;Norte;RO;1100114.0;JARU;Total;Total;23;26.9
2014;Norte;RO;1100114.0;JARU;Total;Estadual;24.8;27.6
2014;Norte;RO;1100114.0;JARU;Total;Municipal;22.8;--
2014;Norte;RO;1100114.0;JARU;Total;Privada;1.4;18.9
2014;Norte;RO;1100114.0;JARU;Total;Publico;23.9;27.6
2014;Norte;RO;1100114.0;JARU;Rural;Total;27.7;34.1
2014;Norte;RO;1100114.0;JARU;Rural;Estadual;25.8;36.6
2014;Norte;RO;1100114.0;JARU;Rural;Municipal;28.5;--
2014;Norte;RO;1100114.0;JARU;Rural;Privada;--;25.6
2014;Norte;RO;1100114.0;JARU;Rural;Publico;27.7;36.6
2014;Norte;RO;1100114.0;JARU;Urbana;Total;21.5;24.8
2014;Norte;RO;1100114.0;JARU;Urbana;Estadual;24.6;25.5
2014;Norte;RO;1100114.0;JARU;Urbana;Municipal;18.8;--
2014;Norte;RO;1100114.0;JARU;Urbana;Privada;1.4;6.2
2014;Norte;RO;1100114.0;JARU;Urbana;Publico;22.6;25.5
2014;Norte;RO;1100122.0;JI-PARANA;Total;Total;21.3;26.2
2014;Norte;RO;1100122.0;JI-PARANA;Total;Estadual;26.1;30.4
2014;Norte;RO;1100122.0;JI-PARANA;Total;Federal;--;11.5
2014;Norte;RO;1100122.0;JI-PARANA;Total;Municipal;11.6;--
2014;Norte;RO;1100122.0;JI-PARANA;Total;Privada;3.7;9.9
2014;Norte;RO;1100122.0;JI-PARANA;Total;Publico;22.8;27.6
2014;Norte;RO;1100122.0;JI-PARANA;Rural;Total;30.5;24.6
2014;Norte;RO;1100122.0;JI-PARANA;Rural;Estadual;47.5;34.2
2014;Norte;RO;1100122.0;JI-PARANA;Rural;Municipal;19.8;--
2014;Norte;RO;1100122.0;JI-PARANA;Rural;Privada;--;14.2
2014;Norte;RO;1100122.0;JI-PARANA;Rural;Publico;30.5;34.2
2014;Norte;RO;1100122.0;JI-PARANA;Urbana;Total;20;26.3
2014;Norte;RO;1100122.0;JI-PARANA;Urbana;Estadual;24.6;30.2
2014;Norte;RO;1100122.0;JI-PARANA;Urbana;Federal;--;11.5
2014;Norte;RO;1100122.0;JI-PARANA;Urbana;Municipal;6.8;--
2014;Norte;RO;1100122.0;JI-PARANA;Urbana;Privada;3.7;5.5
2014;Norte;RO;1100122.0;JI-PARANA;Urbana;Publico;21.6;27.2
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Total;Total;30.7;34.5
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Total;Estadual;31.8;36.4
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Total;Municipal;31.1;--
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Total;Privada;5.5;2.9
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Total;Publico;31.3;36.4
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Rural;Total;36.5;41.2
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Rural;Estadual;--;41.2
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Rural;Municipal;36.5;--
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Rural;Publico;36.5;41.2
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Urbana;Total;25.9;31.3
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Urbana;Estadual;31.8;34
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Urbana;Municipal;21.2;--
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Urbana;Privada;5.5;2.9
2014;Norte;RO;1100130.0;MACHADINHO D OESTE;Urbana;Publico;26.7;34
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Total;Total;21.9;41.8
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Total;Estadual;19.8;41.8
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Total;Municipal;23.4;--
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Total;Publico;21.9;41.8
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Rural;Total;22.2;--
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Rural;Estadual;20;--
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Rural;Municipal;22.5;--
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Rural;Publico;22.2;--
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Urbana;Total;21.7;41.8
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Urbana;Estadual;19.7;41.8
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Urbana;Municipal;24.6;--
2014;Norte;RO;1100148.0;NOVA BRASILANDIA D OESTE;Urbana;Publico;21.7;41.8
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Total;Total;24;28.8
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Total;Estadual;27.9;29.8
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Total;Municipal;22.5;--
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Total;Privada;3;2.3
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Total;Publico;24.9;29.8
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Rural;Total;26.4;--
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Rural;Municipal;26.4;--
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Rural;Publico;26.4;--
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Urbana;Total;23.6;28.8
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Urbana;Estadual;27.9;29.8
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Urbana;Municipal;21.1;--
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Urbana;Privada;3;2.3
2014;Norte;RO;1100155.0;OURO PRETO DO OESTE;Urbana;Publico;24.7;29.8
2014;Norte;RO;1100189.0;PIMENTA BUENO;Total;Total;20.6;24.8
2014;Norte;RO;1100189.0;PIMENTA BUENO;Total;Estadual;25.7;26.2
2014;Norte;RO;1100189.0;PIMENTA BUENO;Total;Municipal;14.8;--
2014;Norte;RO;1100189.0;PIMENTA BUENO;Total;Privada;5.5;1.2
2014;Norte;RO;1100189.0;PIMENTA BUENO;Total;Publico;21.2;26.2
2014;Norte;RO;1100189.0;PIMENTA BUENO;Rural;Total;24.4;--
2014;Norte;RO;1100189.0;PIMENTA BUENO;Rural;Estadual;--;--
2014;Norte;RO;1100189.0;PIMENTA BUENO;Rural;Municipal;24.4;--
2014;Norte;RO;1100189.0;PIMENTA BUENO;Rural;Publico;24.4;--
2014;Norte;RO;1100189.0;PIMENTA BUENO;Urbana;Total;20;24.8
2014;Norte;RO;1100189.0;PIMENTA BUENO;Urbana;Estadual;25.7;26.2
2014;Norte;RO;1100189.0;PIMENTA BUENO;Urbana;Municipal;10.4;--
2014;Norte;RO;1100189.0;PIMENTA BUENO;Urbana;Privada;5.5;1.2
2014;Norte;RO;1100189.0;PIMENTA BUENO;Urbana;Publico;20.7;26.2
2014;Norte;RO;1100205.0;PORTO VELHO;Total;Total;28.3;32.5
2014;Norte;RO;1100205.0;PORTO VELHO;Total;Estadual;37.2;37.2
2014;Norte;RO;1100205.0;PORTO VELHO;Total;Federal;--;17.7
2014;Norte;RO;1100205.0;PORTO VELHO;Total;Municipal;24.1;--
2014;Norte;RO;1100205.0;PORTO VELHO;Total;Privada;5.7;9.1
2014;Norte;RO;1100205.0;PORTO VELHO;Total;Publico;31.6;36.2
2014;Norte;RO;1100205.0;PORTO VELHO;Rural;Total;32.4;48
2014;Norte;RO;1100205.0;PORTO VELHO;Rural;Estadual;35.2;49
2014;Norte;RO;1100205.0;PORTO VELHO;Rural;Municipal;31.5;--
2014;Norte;RO;1100205.0;PORTO VELHO;Rural;Privada;20.1;--
2014;Norte;RO;1100205.0;PORTO VELHO;Rural;Publico;32.5;49
2014;Norte;RO;1100205.0;PORTO VELHO;Urbana;Total;27.4;31.3
2014;Norte;RO;1100205.0;PORTO VELHO;Urbana;Estadual;37.4;36.1
2014;Norte;RO;1100205.0;PORTO VELHO;Urbana;Federal;--;17.7
2014;Norte;RO;1100205.0;PORTO VELHO;Urbana;Municipal;20.4;--
2014;Norte;RO;1100205.0;PORTO VELHO;Urbana;Privada;5.5;9.2
2014;Norte;RO;1100205.0;PORTO VELHO;Urbana;Publico;31.4;35
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Total;Total;22.4;30
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Total;Estadual;21.3;30
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Total;Municipal;25.7;--
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Total;Publico;22.4;30
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Rural;Total;21.7;42.3
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Rural;Estadual;20.8;42.3
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Rural;Municipal;23.2;--
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Rural;Publico;21.7;42.3
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Urbana;Total;22.7;27.7
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Urbana;Estadual;21.5;27.7
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Urbana;Municipal;28.4;--
2014;Norte;RO;1100254.0;PRESIDENTE MEDICI;Urbana;Publico;22.7;27.7
2014;Norte;RO;1100262.0;RIO CRESPO;Total;Total;39.1;37.2
2014;Norte;RO;1100262.0;RIO CRESPO;Total;Estadual;39.1;37.2
2014;Norte;RO;1100262.0;RIO CRESPO;Total;Municipal;39.1;--
2014;Norte;RO;1100262.0;RIO CRESPO;Total;Publico;39.1;37.2
2014;Norte;RO;1100262.0;RIO CRESPO;Urbana;Total;39.1;37.2
2014;Norte;RO;1100262.0;RIO CRESPO;Urbana;Estadual;39.1;37.2
2014;Norte;RO;1100262.0;RIO CRESPO;Urbana;Municipal;39.1;--
2014;Norte;RO;1100262.0;RIO CRESPO;Urbana;Publico;39.1;37.2
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Total;Total;23.6;28.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Total;Estadual;26.9;29.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Total;Municipal;18.3;--
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Total;Privada;2.9;3.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Total;Publico;24.4;29.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Rural;Total;32.7;--
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Rural;Municipal;32.7;--
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Rural;Publico;32.7;--
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Urbana;Total;22.5;28.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Urbana;Estadual;26.9;29.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Urbana;Municipal;9.3;--
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Urbana;Privada;2.9;3.6
2014;Norte;RO;1100288.0;ROLIM DE MOURA;Urbana;Publico;23.3;29.6
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Total;Total;19;21.2
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Total;Estadual;25.3;21.2
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Total;Municipal;15.4;--
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Total;Publico;19;21.2
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Rural;Total;20.2;--
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Rural;Municipal;20.2;--
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Rural;Publico;20.2;--
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Urbana;Total;18.9;21.2
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Urbana;Estadual;25.3;21.2
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Urbana;Municipal;14.5;--
2014;Norte;RO;1100296.0;SANTA LUZIA D OESTE;Urbana;Publico;18.9;21.2
2014;Norte;RO;1100304.0;VILHENA;Total;Total;15.7;24.1
2014;Norte;RO;1100304.0;VILHENA;Total;Estadual;23;29.1
2014;Norte;RO;1100304.0;VILHENA;Total;Federal;--;11.6
2014;Norte;RO;1100304.0;VILHENA;Total;Municipal;11.6;--
2014;Norte;RO;1100304.0;VILHENA;Total;Privada;3.3;4.8
2014;Norte;RO;1100304.0;VILHENA;Total;Publico;16.9;26.3
2014;Norte;RO;1100304.0;VILHENA;Rural;Total;19.8;40
2014;Norte;RO;1100304.0;VILHENA;Rural;Estadual;46.2;40
2014;Norte;RO;1100304.0;VILHENA;Rural;Municipal;17.8;--
2014;Norte;RO;1100304.0;VILHENA;Rural;Publico;19.8;40
2014;Norte;RO;1100304.0;VILHENA;Urbana;Total;15.5;24
2014;Norte;RO;1100304.0;VILHENA;Urbana;Estadual;22.9;29.1
2014;Norte;RO;1100304.0;VILHENA;Urbana;Federal;--;11.6
2014;Norte;RO;1100304.0;VILHENA;Urbana;Municipal;11.1;--
2014;Norte;RO;1100304.0;VILHENA;Urbana;Privada;3.3;4.8
2014;Norte;RO;1100304.0;VILHENA;Urbana;Publico;16.8;26.3
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Total;Total;20.1;27.2
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Total;Estadual;20.8;27.2
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Total;Municipal;20.2;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Total;Privada;5.6;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Total;Publico;20.4;27.2
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Rural;Total;22.6;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Rural;Municipal;22.6;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Rural;Publico;22.6;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Urbana;Total;18.2;27.2
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Urbana;Estadual;20.8;27.2
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Urbana;Municipal;16.7;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Urbana;Privada;5.6;--
2014;Norte;RO;1100320.0;SAO MIGUEL DO GUAPORE;Urbana;Publico;18.6;27.2
2014;Norte;RO;1100338.0;NOVA MAMORE;Total;Total;30.4;33.9
2014;Norte;RO;1100338.0;NOVA MAMORE;Total;Estadual;32.4;33.9
2014;Norte;RO;1100338.0;NOVA MAMORE;Total;Municipal;30.6;--
2014;Norte;RO;1100338.0;NOVA MAMORE;Total;Privada;4.1;--
2014;Norte;RO;1100338.0;NOVA MAMORE;Total;Publico;31.2;33.9
2014;Norte;RO;1100338.0;NOVA MAMORE;Rural;Total;31.7;36.6
2014;Norte;RO;1100338.0;NOVA MAMORE;Rural;Estadual;41.4;36.6
2014;Norte;RO;1100338.0;NOVA MAMORE;Rural;Municipal;30.2;--
2014;Norte;RO;1100338.0;NOVA MAMORE;Rural;Publico;31.7;36.6
2014;Norte;RO;1100338.0;NOVA MAMORE;Urbana;Total;28.5;32
2014;Norte;RO;1100338.0;NOVA MAMORE;Urbana;Estadual;29.2;32
2014;Norte;RO;1100338.0;NOVA MAMORE;Urbana;Municipal;31.8;--
2014;Norte;RO;1100338.0;NOVA MAMORE;Urbana;Privada;4.1;--
2014;Norte;RO;1100338.0;NOVA MAMORE;Urbana;Publico;30.3;32
2014;Norte;RO;1100346.0;ALVORADA D OESTE;Total;Total;22.5;24.6
2014;Norte;RO;1100346.0;ALVORADA D OESTE;Total;Estadual;21.8;24.6
2014;Norte;RO;1100346.0;ALVORADA D OESTE;Total;Municipal;23;--
2014;Norte;RO;1100346.0;ALVORADA D OESTE;Total;Publico;22.5;24.6
